PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PP12HI2,PP12HI3,PP12HI4,PP12HI5,PP12HI6,PP12HI7,PP12HI8,PP12HI9,PP12HI10,PP12HI11,PP12HI12,PP12HI13,PP12HI14,PP12HI15,PP12HI16,PP12HI17,PP12HI18,PP12HI19,PP12HI20,PP12HI21,PP12HI22,PP12HI23,PP12HI24,PP12HI25,PP12HI26,PP12HI27,PP12HI28,PP12HI29,PP12HI30,PP12HI31,PP12HI32,PP12HI33,PP12HI34,PP12HI35,PP12HI36,PP12HI37,PP12HI38,PP12HI39,PP12HI40,PP12HI41,PP12HI42,PP12HI43,PP12HI44,PP12HI45,PP12HI46,PP12HI47,PP12HI48,PP12HI49,PP12II2,PP12II3,PP12II4,PP12II5,PP12II6,PP12II7,PP12II8,PP12II9,PP12II10,PP12II11,PP12II12,PP12II13,PP12II14,PP12II15,PP12II16,PP12II17,PP12II18,PP12II19,PP12II20,PP12II21,PP12II22,PP12II23,PP12II24,PP12II25,PP12II26,PP12II27,PP12II28,PP12II29,PP12II30,PP12II31,PP12II32,PP12II33,PP12II34,PP12II35,PP12II36,PP12II37,PP12II38,PP12II39,PP12II40,PP12II41,PP12II42,PP12II43,PP12II44,PP12II45,PP12II46,PP12II47,PP12II48,PP12II49,PH1I1,PH2I2,PH2I3,PH2I4,PH2I5,PH3I2,PH3I3,PH4I2,PH4I3,PH4I4,PH11I1,PH11I2,PH11I3,PH11I4,PAVGFAM,PDENSITY,PTT30,PTT3059,PTT60,PTT30PUB,PTT30OTH,PTT3059PUB,PTT3059OTH,PTT60PUB,PTT60OTH,PHHLI,PHHNLI,PPVTOT,PPV50,PPV5099,PPV100124,PPV125149,PPV150184,PPV185199,PPV200UP,PFPVTOT,PFBPV,PFBPV18,PFBPV5,PFBPV517,PMFBPV18,PMFBPV5,PMFBPV517,PFFBPV18,PFFBPV5,PFFBPV517,PCIVIL,PP42I1,PP42I2,PP42I3,PP42I4,PP42I5,PP42I6,PP42I7,PP42I8,PP42I9,PP42I10,PCVPOP18UP,PMCV1864,PMCV65UP,PFCV1864,PFCV65UP,PMVT1864,PMNVT1864,PMVT65UP,PMNVT65UP,PFVT1864,PFNVT1864,PFVT65UP,PFNVT65UP,PTOTOCH,POWNOCH,PRNTOCH,PMHI,PMHINA,PMHIIS,PPCINCOME,PPCINNA,PPCINIS,PMCR,PMVOWNH,PEDPOP,PBLHS,PSMHS,PHSG,PSMCLG,PCLG,PADD,PMEDPOP,PMBLHS,PMSMHS,PMHSG,PMSMCLG,PMCLG,PMADD,PFEDPOP,PFBLHS,PFSMHS,PFHSG,PFSMCLG,PFCLG,PFADD,PS_PREFA,PS_PREFB,PS_PREFC,PS_VISA,PS_VISB,PS_VISC,PF_NDX,VT_NDX
51087200122,VA03_HENRICO,51,VA,3.76339640813,-7.76214731801,3.76313388175,-7.76217005302,11.02,599,61,43,58,32,16,11,10,37,61,53,55,48,36,16,24,6,6,5,9,5,4,3,0,684,70,68,45,31,12,12,12,35,64,79,56,48,43,31,22,9,11,3,6,8,4,8,7,13526,679,946,1194,742,300,93,100,450,722,660,818,1017,1159,1253,1141,395,463,235,274,303,209,188,185,15249,681,894,1014,740,247,103,75,512,804,753,903,1104,1417,1486,1276,455,560,281,355,406,363,333,487,15901,15901,15901,0,0,14929,972,8438,1776,4715,36409,23361,3585,9463,3.0919,3333.2245,13823,3920,595,51,13772,13,3907,40,555,2404,12047,35659,589,1047,301,477,638,411,32196,9888,270,97,23,63,79,65,14,45,12,33,36445,323,287,0,0,287,0,36,0,0,36,27291,11008,1513,12629,2141,1243,9765,1009,504,187,12442,15,2126,14451,10562,3889,84766.0741,0,0,42189.4295,11934.0179,9438,881.2641,320918.5571,24645,564,537,2806,5522,9279,5937,11136,282,200,1231,2124,4323,2976,13509,282,337,1575,3398,4956,2961,2261,1902.2581,457.893,9517,7990,2130,0.2025,0.2238
51087200302,VA04_RICHMOND,51,VA,3.75914977348,-7.74777157076,3.75868599041,-7.74796452791,14.16,924,87,58,60,35,50,36,25,75,108,116,90,62,36,27,19,7,6,1,8,7,3,3,5,842,74,62,48,34,64,28,32,69,100,82,70,48,39,21,18,5,4,7,7,12,7,3,8,12860,669,479,393,212,490,322,373,823,1397,1130,962,842,865,771,789,323,422,193,249,321,233,264,338,14713,685,485,338,202,659,396,385,850,1576,1104,909,825,827,832,925,321,505,265,336,438,416,540,894,20462,20462,20462,0,0,18810,1652,7741,2404,8665,37877,17460,4015,16402,2.8948,2927.1189,17088,2310,705,215,16873,477,1833,76,629,1641,16744,36411,1800,2913,1360,1435,2180,854,25869,8317,731,151,74,0,48,8,25,366,92,104,37981,3563,557,19,42,469,27,3006,2902,0,104,33400,13770,2148,13762,3720,1448,12322,1398,750,153,13609,69,3651,18385,10167,8218,52265.8126,0,0,32848.6817,0,0,725.7495,258227.9827,27645,1078,1682,5676,6415,7900,4894,13113,699,906,2743,2890,3670,2205,14532,379,776,2933,3525,4230,2689,3623,6357.4253,994.604,15728,26268,4769,0.2745,0.3032
51087200303,VA02_RICHMOND,51,VA,3.76662858412,-7.76555368592,3.76227546924,-7.75875124046,109.7,1882,195,156,153,73,61,36,33,151,237,205,176,115,102,63,42,11,19,11,8,11,7,12,5,1708,190,177,137,82,58,24,36,120,169,165,144,106,95,57,47,13,15,9,11,20,12,7,14,24272,1288,1669,1811,1044,457,179,195,730,1373,1236,1480,1734,1920,2046,1837,671,933,461,660,836,693,593,426,26336,1248,1512,1719,1014,410,190,163,796,1413,1247,1539,1833,2176,2273,1987,729,1051,556,800,1009,934,873,864,27924,23958,23958,0,3966,26261,1663,12421,5109,8731,65278,35403,10056,19819,3.0641,596.1976,23198,5110,1227,57,23141,152,4958,82,1145,3982,21604,62115,1561,3203,1147,1864,2102,934,51304,16936,932,201,40,94,93,67,20,381,48,224,65328,122,72,0,65,7,0,50,0,0,50,47645,18430,3848,20237,5130,2191,16239,2496,1352,320,19917,47,5083,25586,17418,8168,83349.6192,42815.3906,0,45351.7626,5174.1681,0,840.1775,379625.8181,43163,1194,1571,7593,10113,13939,8753,20242,616,806,3417,4171,6394,4838,22921,578,765,4176,5942,7545,3915,5951,8542.2303,2366.5711,23908,35979,9441,0.3977,0.3949
51087200412,VA01_HENRICO,51,VA,3.76758428321,-7.75241325929,3.76502134474,-7.75250807741,71.76,3641,413,318,266,160,109,65,61,267,491,441,328,244,189,106,74,25,19,9,16,11,10,9,10,3104,403,325,234,143,76,44,44,185,395,299,260,185,152,115,80,30,22,19,27,19,27,10,10,31358,2091,1903,1858,1141,616,260,251,1042,2222,2246,2411,2530,2644,2510,2182,726,1026,504,691,813,723,527,441,34538,1871,1882,1745,1083,558,277,272,1090,2483,2299,2456,2638,2797,2742,2428,938,1191,639,863,1198,1118,963,1007,47312,46281,46281,0,1031,44781,2531,24073,5537,15171,109069,64313,10446,34310,3.112,1536.9588,42533,9382,1817,203,42330,422,8960,93,1724,7659,35721,104479,3953,4329,3975,3659,3691,1828,83044,27114,1520,285,62,79,42,0,28,846,191,476,109181,1223,1111,679,91,341,0,112,0,0,112,80126,33126,4501,35311,7188,4396,28730,2631,1870,535,34776,115,7073,43380,29301,14079,67102.1729,17350.4712,0,33045.1703,0,14215.5417,869.9199,258965.2572,71846,2531,4376,14746,20315,19080,10798,33449,1473,1827,6751,8683,9354,5361,38397,1058,2549,7995,11632,9726,5437,7663,7134.4889,2605.3772,31899,29497,10864,0.34,0.3406
51087200700,VA08_RICHMOND,51,VA,3.76071404529,-7.74635890529,3.7605577,-7.7464161,1.18,50,6,5,2,2,1,0,0,3,8,9,5,2,2,2,1,0,0,0,0,0,2,0,0,57,7,4,6,1,2,4,2,1,6,7,2,1,5,2,1,0,0,0,0,1,1,0,4,1000,43,34,28,14,12,6,4,24,69,75,64,77,72,64,48,18,31,14,22,28,45,82,126,1491,36,26,20,13,10,4,14,25,83,72,67,57,81,54,54,25,39,16,36,68,120,211,360,2103,2103,2103,0,0,1889,214,473,213,1203,3397,956,332,2109,2.8159,3033.8269,1140,208,0,0,1140,29,179,0,0,195,1617,3451,218,151,173,65,306,178,2360,867,84,6,0,6,0,0,0,57,10,30,3397,189,189,0,0,189,0,0,0,0,0,3681,779,539,993,1370,101,678,274,265,0,993,10,1360,1812,814,998,47917,0,0,33718,0,0,832,176000,3436,167,341,1110,761,675,382,1174,75,108,307,306,265,113,2262,92,233,803,455,410,269,546,291.947,180.1675,2828,1542,1016,0.33,0.3593
51087201401,VA02_HENRICO,51,VA,3.74801799611,-7.72855338675,3.75228469547,-7.73379093748,88.03,851,108,88,72,39,33,15,17,42,86,79,63,75,42,27,25,9,10,5,6,6,2,1,1,847,92,107,78,44,18,16,14,48,82,84,66,53,49,26,21,10,10,5,6,7,8,3,0,10076,501,466,508,304,187,106,95,386,692,646,685,633,827,900,863,289,444,248,270,350,269,210,197,10693,526,450,399,272,178,93,102,373,712,638,684,642,823,905,837,341,485,259,347,407,421,382,417,24346,20747,20747,0,3599,22713,1633,11719,2596,8398,56911,30808,5007,21096,3.1204,650.2245,18487,7334,840,226,18261,136,7198,97,743,1290,21220,57584,4547,4225,2180,2094,4903,1713,37922,15520,1822,148,0,20,119,73,46,1324,302,615,56960,326,277,0,15,262,0,49,0,0,49,41980,16193,2335,20015,3437,2450,13743,1076,1259,423,19592,30,3407,22510,14936,7574,49176.147,15154.8372,0,22441.2355,4588.7107,0,655.9386,173284.8621,36815,2034,4851,13464,10824,3941,1701,16217,941,2383,6553,4209,1439,692,20598,1093,2468,6911,6615,2502,1009,3446,1926.0397,1008.8226,15277,9197,4980,0.2928,0.326
51087201502,VA04_HENRICO,51,VA,3.7440291905,-7.73577036329,3.74528718001,-7.73575290761,40.27,89,14,12,12,5,3,0,1,1,8,7,3,3,8,4,6,0,1,0,0,0,1,0,0,84,7,10,8,9,1,1,0,1,4,9,7,6,10,3,3,0,1,0,0,2,0,1,1,2653,107,131,113,92,56,24,30,73,147,137,157,163,213,266,281,82,155,73,108,96,68,49,32,2727,117,101,113,99,55,24,30,75,152,117,156,179,219,295,265,109,137,61,86,111,86,80,60,4064,2426,2426,0,1638,3717,347,2584,679,454,9619,7101,1314,1204,3.0517,239.4134,2870,1510,239,13,2857,0,1510,0,239,194,3423,9456,130,487,282,82,404,209,7862,2620,82,31,11,0,0,0,0,0,0,0,9633,22,8,0,8,0,0,14,0,0,14,7290,2997,564,3162,567,726,2271,314,250,77,3085,0,567,3617,3172,445,69910.7987,60720.6923,0,30370.4449,16727.186,0,905.6247,229103.2472,6689,184,628,2138,2200,1029,510,3303,75,455,1013,998,581,181,3386,109,173,1125,1202,448,329,852,563.4309,224.6552,3745,2024,783,0.2637,0.2091
51091970100,VA00_MONTEREY,51,VA,3.83623261043,-7.95685437372,3.8386074,-7.9568796,415.16,12,1,0,1,1,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,2,0,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1136,28,44,51,37,19,5,10,25,38,48,53,71,84,117,121,57,66,32,53,74,46,31,26,1148,34,50,59,35,18,10,10,26,34,39,49,47,94,121,97,58,57,47,53,75,46,47,42,1837,0,0,0,1837,1081,756,391,515,175,2321,972,978,371,2.6422,5.5907,698,128,152,0,698,0,128,0,152,0,1130,2392,52,159,95,95,86,231,1674,813,43,4,4,0,3,0,3,14,0,14,2321,0,0,0,0,0,0,0,0,0,0,2066,751,330,730,255,156,595,106,224,19,711,0,255,1130,866,264,43481,0,0,25690,0,0,397,177400,1965,130,387,724,304,266,154,1016,65,199,447,136,76,93,949,65,188,277,168,190,61,362,324.1199,202.6873,1913,1904,1285,0.5599,0.6717
51093280104,VA00_SMITHFIELD,51,VA,3.70575170091,-7.67914400953,3.70004926744,-7.66623387137,458.29,290,33,31,26,17,9,4,2,22,19,23,20,25,12,13,13,4,4,4,3,4,2,0,0,292,34,36,30,14,6,4,6,21,17,10,25,28,17,15,10,5,4,0,1,3,3,3,0,10694,523,590,703,488,240,100,91,326,469,463,582,731,1058,1055,923,333,473,245,359,385,269,174,114,10708,458,609,688,414,202,88,79,259,472,498,651,747,1069,1037,882,318,462,274,340,403,272,235,251,14109,5919,1778,4141,8190,12823,1286,7384,2850,2589,32651,20372,6080,6199,3.012,71.5689,7938,5723,1418,9,7929,10,5713,13,1405,712,11582,31724,625,1640,1217,1094,2249,643,24256,9174,448,28,0,8,56,17,37,275,44,168,32670,148,129,0,0,129,0,19,0,0,19,23920,9241,1996,10088,2595,2250,6991,1061,935,381,9707,26,2569,12294,10003,2291,63798.9614,0,0,29645.7477,2913,0,540.2501,259466.53,22142,1167,1867,6698,6631,3548,2231,10466,626,845,3178,3168,1551,1098,11676,541,1022,3520,3463,1997,1133,2915,1573.1195,1323.8841,13508,7287,6245,0.4542,0.4623
51099040100,VA00_KING GEORGE,51,VA,3.82623230827,-7.71086927572,3.82774905004,-7.70818254106,156.57,341,37,42,41,24,17,7,10,19,26,20,26,19,26,11,3,2,3,1,2,4,0,1,0,339,43,46,36,13,9,3,2,14,21,25,26,26,19,21,8,4,7,4,1,3,3,4,1,8102,541,530,566,307,172,95,79,247,491,478,498,550,701,687,541,211,336,185,237,277,183,126,64,8092,438,503,513,310,158,87,71,246,469,469,529,583,692,675,554,217,307,187,223,309,228,157,167,10138,4587,0,4587,5551,8327,1811,4586,1706,2035,21495,12904,3445,5146,3.1509,138.8396,6315,2184,1705,68,6247,18,2166,117,1588,325,7506,20280,610,880,914,349,726,450,16351,5464,325,40,5,15,53,14,7,101,25,46,21495,243,55,0,0,55,0,188,0,188,0,14443,5496,1019,6580,1348,1596,3900,539,480,274,6306,11,1337,7831,5714,2117,72475.427,59585.9,0,31565.0695,37407.6848,0,786.9769,278141.5821,13842,357,1253,4416,3823,2429,1564,6553,190,506,2165,1618,1171,903,7289,167,747,2251,2205,1258,661,1684,690.7543,490.6319,8038,3444,2528,0.2913,0.3145
51101950102,VA00_AYLETT,51,VA,3.77994780117,-7.70275095257,3.77991986423,-7.71025114201,286.3,101,9,11,15,3,8,1,2,3,12,11,7,3,6,3,3,0,1,0,1,1,0,1,0,75,7,11,10,6,3,2,0,2,3,3,3,7,6,4,4,0,0,2,1,0,1,0,0,3606,203,248,259,154,81,36,20,108,215,204,248,274,323,351,260,98,121,73,106,96,69,37,22,3639,203,242,251,148,66,23,34,99,212,223,248,305,331,289,306,95,120,62,85,106,86,52,53,4301,0,0,0,4301,3802,499,2330,896,576,9864,6449,1907,1508,3.0767,34.4607,1180,2146,885,0,1180,0,2146,0,885,122,3528,9729,322,530,397,662,443,581,6794,2704,141,21,0,0,0,0,0,54,0,54,9866,2,0,0,0,0,0,2,0,0,2,7438,3188,524,3188,538,445,2743,240,284,64,3124,22,516,3650,3123,527,59264.8219,33088,0,24188.8235,13015.4762,0,533.6452,188536.0231,6580,415,997,2568,1515,776,309,3227,241,642,1336,688,221,99,3353,174,355,1232,827,555,210,832,750.0566,316.6375,3846,3300,1454,0.3806,0.3781
51101950200,VA00_WEST POINT,51,VA,3.75957470244,-7.68467294808,3.75749925581,-7.68192259745,210.69,155,27,14,5,9,7,0,5,18,13,13,18,7,9,4,1,0,1,0,3,1,0,0,0,104,11,12,15,3,0,4,1,8,15,4,7,13,4,6,0,0,0,0,0,1,0,0,0,3039,162,191,204,121,72,30,16,104,162,180,198,221,256,239,208,73,131,89,92,95,95,51,49,3235,189,203,176,131,66,36,25,77,175,182,195,211,257,247,252,88,140,72,96,113,126,76,102,3988,1133,0,1133,2855,3509,479,1720,1014,775,8750,4780,2027,1943,3.027,41.862,1997,1314,496,14,1983,0,1314,0,496,166,3388,8497,404,304,250,446,514,183,6396,2628,147,28,7,21,9,0,0,59,29,7,8750,70,70,0,0,70,0,0,0,0,0,6634,2581,596,2650,807,543,2038,288,308,104,2546,0,807,3554,2831,723,49830.7735,44347.8261,0,25313.9298,17190.3381,0,589.1259,189676.9693,5890,310,509,2376,1773,669,253,2794,133,284,1208,745,287,137,3096,177,225,1168,1028,382,116,921,640.6315,476.3594,4556,3119,2361,0.5172,0.5182
51105950300,VA00_PENNINGTON GAP,51,VA,3.66727299597,-8.3124555372,3.67016902935,-8.30908789177,204.27,305,2,10,5,0,2,0,6,17,59,83,55,30,15,8,4,3,3,2,0,1,0,0,0,32,5,5,6,1,0,0,0,1,1,3,1,2,2,1,0,0,2,0,0,1,1,0,0,6151,340,375,363,231,162,77,62,217,323,408,469,429,434,465,472,167,270,145,191,227,159,100,65,6136,327,311,389,227,140,68,66,197,277,360,418,412,437,455,448,181,233,136,225,291,201,167,170,6082,0,0,0,6082,5235,847,1684,1929,1622,12179,4642,3928,3609,2.9549,67.3368,2903,867,537,0,2903,13,854,0,537,136,4755,12191,834,2686,528,534,1123,242,6244,3261,814,212,70,104,70,0,70,319,66,211,12179,1576,1576,1486,0,90,0,0,0,0,0,10229,4214,983,3754,1278,492,3722,363,620,38,3716,18,1260,4891,3408,1483,29588.4269,0,0,15183.4631,0,0,320.4558,78427.6115,9044,1394,1243,3012,2462,571,362,4629,746,797,1551,1128,233,174,4415,648,446,1461,1334,338,188,1354,2268.1085,979.561,8744,13100,6155,0.7235,0.7039
51107610702,VA00_HAMILTON,51,VA,3.91930504845,-7.76882452062,3.9170757785,-7.7693694611,158.43,768,80,90,80,48,29,19,12,35,43,46,62,72,61,36,22,10,5,4,4,5,3,0,2,730,59,79,75,39,26,11,4,33,41,68,51,75,62,40,25,6,11,0,8,4,8,3,2,13333,812,1227,1328,736,325,114,108,311,422,495,845,1134,1426,1197,914,317,432,208,280,276,220,117,89,13581,765,1093,1231,741,296,103,91,295,422,618,999,1277,1458,1197,948,311,414,240,240,291,223,169,159,10894,5207,655,4552,5687,10296,598,7680,1228,1388,30959,24603,2559,3797,3.3897,197.1931,4679,5375,3255,0,4679,40,5335,311,2944,1249,8357,28901,348,229,218,771,255,176,26904,7219,67,24,0,24,0,0,0,14,0,14,30971,283,28,0,28,0,0,255,243,0,12,19938,8515,1067,9037,1319,1711,6804,623,444,331,8706,10,1309,9606,8300,1306,117166.7505,0,0,49151.1801,0,0,1213.598,534573.3012,18515,451,576,3142,3881,6592,3873,8855,192,278,1450,1802,2987,2146,9660,259,298,1692,2079,3605,1727,1471,1211.6128,514.4776,6726,5199,2350,0.3497,0.3494
51107610800,VA00_ROUND HILL,51,VA,3.89675284048,-7.77860698739,3.89802184823,-7.77803535515,264.15,659,79,74,67,28,25,11,14,36,56,58,63,45,36,32,16,2,7,1,2,4,2,1,0,504,64,52,37,24,9,7,3,33,43,52,56,38,31,20,18,0,4,0,5,2,4,1,1,5503,208,351,389,229,100,48,36,148,182,151,246,407,548,574,502,200,295,166,200,203,156,85,79,5807,214,339,397,257,104,40,44,134,207,186,294,471,576,635,559,169,254,157,186,200,149,114,121,6407,0,0,0,6407,5425,982,2769,979,1677,13678,7705,1966,4007,3.0991,52.1793,2514,2315,1327,9,2505,0,2315,43,1284,845,4264,13775,295,779,682,249,175,180,11415,3351,160,86,13,11,0,0,0,60,0,37,13783,105,0,0,0,0,0,105,0,0,105,10352,4135,896,4351,970,521,3614,488,408,85,4266,6,964,5109,3399,1710,96986.9865,0,0,50183.2363,0,0,1016.4825,739225.1839,9564,449,547,2285,1614,2832,1837,4574,277,318,943,696,1315,1025,4990,172,229,1342,918,1517,812,1258,607.4975,352.782,5873,2826,1680,0.2804,0.2861
51107611002,VA00_ASHBURN,51,VA,3.90696284197,-7.7529140246,3.90501529941,-7.74798257322,199.18,16453,1775,1633,1431,782,507,229,250,813,1545,1775,1571,1387,1069,670,418,130,144,71,75,88,44,21,25,16024,1745,1545,1299,767,382,175,195,711,1436,1752,1559,1364,1081,728,455,130,159,106,131,115,98,51,40,70634,5627,6134,5599,3136,1242,447,437,1668,4043,4866,6014,6815,7219,5589,3973,1315,1701,820,991,1067,836,592,503,72311,5332,5918,5628,3045,1005,373,382,1775,4321,5329,6104,7038,7145,5453,3903,1290,1756,897,1120,1344,1114,995,1044,83627,78585,78585,0,5042,80296,3331,56253,4469,19574,236950,174971,9622,52357,3.4781,1193.5425,54886,39272,16718,105,54781,409,38863,2448,14270,22724,50309,220352,3287,4093,2399,3129,4492,1981,200971,54093,1081,463,151,161,96,0,55,336,80,195,237168,776,558,170,94,294,0,218,0,0,218,154128,68903,5633,72090,7502,9117,59786,2896,2737,1172,70918,253,7249,73033,57740,15293,116071.6615,53385.4167,0,45144.9151,10577.4268,11504.9007,1361.1567,504717.6308,140592,4386,4842,20175,31196,49444,30549,68000,1977,2491,8512,13759,24557,16704,72592,2409,2351,11663,17437,24887,13845,8067,7285.3131,4989.9741,37705,34369,24259,0.6186,0.6434
51109950400,VA00_LOUISA,51,VA,3.80200757207,-7.79783785981,3.80272989133,-7.7983596199,452.07,404,67,42,31,20,9,6,6,16,40,34,24,32,24,18,8,4,6,3,5,5,3,1,0,333,49,29,30,20,8,7,7,13,24,28,16,21,23,18,12,2,7,6,2,8,0,1,2,11457,651,706,664,415,193,98,88,287,597,696,695,826,979,934,906,374,530,357,407,498,302,153,101,11731,613,656,620,424,201,99,88,332,705,688,689,810,1063,950,990,358,582,293,408,464,291,200,207,15533,0,0,0,15533,11807,3726,6870,2699,2238,30052,18509,5596,5947,3.0205,66.9277,5302,5649,2176,9,5293,0,5649,53,2123,509,11422,29277,1789,1463,1192,1404,1299,566,21564,9034,662,119,10,95,146,39,65,122,5,75,30168,204,88,0,0,88,0,116,0,0,116,23004,9331,2045,9409,2219,1679,7652,1152,893,276,9133,30,2189,11931,9340,2591,56929.2597,49018,0,27696.479,26124,0,655.5728,233342.2377,21137,1387,2475,8032,5356,2381,1506,10448,745,1397,3737,2464,1308,797,10689,642,1078,4295,2892,1073,709,2777,1658.3901,1393.5561,12628,7577,6387,0.5018,0.5058
51111930200,VA00_KEYSVILLE,51,VA,3.69763981681,-7.82866669353,3.69918172625,-7.82398364024,308.65,216,30,13,7,5,7,6,6,16,32,37,20,18,6,2,2,3,1,0,2,1,1,0,1,146,22,17,8,11,2,4,6,10,16,19,8,1,4,6,3,1,2,1,1,2,2,0,0,3242,160,178,169,109,68,24,27,112,175,212,222,238,248,279,263,102,127,73,126,136,89,62,43,2978,142,160,147,101,64,29,34,87,132,147,169,155,220,220,259,96,143,90,112,149,123,111,88,4680,0,0,0,4680,3892,788,1506,1355,1031,9257,3973,2666,2618,3.0093,33.8892,1752,1129,556,34,1718,0,1129,0,556,188,3266,9180,475,1063,737,1367,864,278,4396,2234,251,91,20,45,11,9,0,84,2,44,9266,1203,1194,1173,0,21,0,9,0,0,9,8163,3811,726,2691,935,760,3051,343,383,33,2658,21,914,3454,2489,965,35594.9705,0,0,16945.322,0,0,421.4394,104204.781,7165,876,1112,2768,1720,487,202,3961,537,744,1531,829,222,98,3204,339,368,1237,891,265,104,1264,1385.786,624.5588,7091,7053,3380,0.4941,0.4767
51113930100,VA01_MADISON,51,VA,3.83465711419,-7.81965202327,3.8356751,-7.8193589,121.54,75,5,11,7,3,1,1,1,8,2,7,4,3,6,1,6,3,0,1,1,1,2,0,1,71,8,6,8,3,1,4,0,5,3,8,2,7,5,3,3,0,0,0,0,2,1,0,2,3028,189,183,189,125,87,36,16,76,153,162,185,204,240,247,225,89,124,74,108,128,85,69,34,3152,167,188,190,116,64,30,30,101,145,176,177,187,267,262,259,95,140,75,104,135,106,57,81,3017,0,0,0,3017,2714,303,1397,735,582,7232,3994,1572,1666,3.0844,60.332,1693,1207,422,0,1693,0,1207,0,422,100,2699,7539,217,876,52,100,121,287,5886,2256,204,54,12,32,0,0,0,126,0,18,7294,101,39,0,0,39,0,62,0,0,62,5644,2208,514,2369,553,395,1813,231,283,40,2329,17,536,2799,2247,552,59574,0,0,26299,0,0,735,261900,5128,300,622,1738,1333,636,499,2447,181,295,889,515,308,259,2681,119,327,849,818,328,240,660,708.3137,205.3543,3022,3673,1007,0.3111,0.3332
51113930200,VA02_MADISON,51,VA,3.84547210281,-7.83298036026,3.8406122,-7.8286214,199.14,51,13,5,5,5,1,0,0,4,3,4,3,1,2,3,1,0,0,0,0,1,0,0,0,39,5,5,6,3,2,1,0,2,3,3,3,0,2,3,1,0,0,0,0,0,0,0,0,2482,123,143,150,103,43,25,15,71,134,107,131,173,207,218,202,86,106,46,89,125,82,58,45,2732,142,160,185,94,45,22,18,72,121,124,144,165,216,240,222,86,129,61,96,117,94,85,94,2915,0,0,0,2915,2369,546,1003,823,543,5883,2772,1738,1373,2.9889,30.0042,1322,947,347,0,1322,0,947,0,347,70,2344,5717,109,470,207,286,680,187,3778,1745,119,38,0,8,38,21,0,0,0,0,5904,92,71,3,0,68,0,21,0,0,21,4650,1828,425,1719,678,153,1675,333,92,28,1691,80,598,2414,1974,440,52883,0,0,25789,0,0,483,237000,4268,336,588,1536,1001,512,295,2038,132,321,929,369,223,64,2230,204,267,607,632,289,231,770,428.7028,240.7319,3982,1982,1240,0.3126,0.3114
51115951400,VA00_BOHANNON,51,VA,3.74251115933,-7.6337213181,3.7444144211,-7.63429517078,85.93,52,5,7,5,1,1,1,2,1,3,3,5,1,5,6,3,0,0,0,1,1,1,0,0,52,3,6,8,4,0,1,0,0,2,7,2,0,2,6,2,2,2,0,1,2,1,0,1,3802,151,179,224,145,70,29,29,85,151,142,205,222,282,299,285,139,201,141,192,250,181,110,90,4033,141,180,214,129,65,31,24,90,134,133,220,255,301,300,356,148,219,152,196,263,192,146,144,5669,0,0,0,5669,3858,1811,1781,1459,618,8884,4612,2793,1479,2.8121,104.4814,1765,663,1053,0,1765,0,663,61,992,80,3693,8929,388,352,491,382,742,140,6434,2726,200,6,0,0,36,0,0,34,0,34,8910,94,60,0,0,60,0,34,0,8,26,7262,2454,970,2637,1201,560,1894,463,507,45,2592,16,1185,3773,3131,642,49006.7069,0,0,27010.7783,8132.3784,0,685.4922,190968.0933,6695,343,692,2521,1757,757,625,3096,200,320,1310,603,367,296,3599,143,372,1211,1154,390,329,1606,660.1165,521.6261,7551,3229,2582,0.3248,0.3419
51117930200,VA00_SOUTH HILL,51,VA,3.67746716815,-7.81000192168,3.67313769,-7.81235447836,625.41,419,36,38,17,26,17,3,5,21,56,48,34,29,28,19,11,4,4,6,3,5,6,3,0,293,34,29,22,12,8,2,2,20,33,36,12,16,14,10,9,2,6,4,7,8,6,1,0,6560,316,302,331,210,114,57,51,174,339,327,347,420,512,542,538,245,362,200,274,375,273,171,80,6959,271,328,367,196,95,59,51,204,308,284,365,399,527,557,575,247,372,233,300,428,344,229,220,13934,2197,0,2197,11737,10063,3871,4018,3235,2810,23264,10166,6363,6735,2.9041,38.2564,5805,1925,1094,31,5774,0,1925,0,1094,248,9167,23538,1726,2961,1162,1755,1390,556,13988,6095,801,96,27,42,0,0,0,382,31,231,23327,662,599,463,0,136,0,63,0,0,63,19098,6987,2134,7069,2908,1032,5955,1164,970,177,6892,16,2892,9415,7201,2214,39140.0241,0,0,21268.7089,0,0,411.8342,122474.5869,17589,1856,2878,6182,4112,1741,820,8297,924,1511,2936,1874,678,374,9292,932,1367,3246,2238,1063,446,2739,2545.4135,1564.7023,15555,14811,8915,0.5713,0.5731
