PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PG_DOC,PF_DOC,PI_DOC,PP_DOC,PS_DOC,PO_DOC,PG_FEDDOC,PS_FEDDOC,PO_FEDDOC,PG_NFEDDOC,PS_NFEDDOC,PO_NFEDDOC,PG_IMG,PS_IMG,PO_IMG,PG_CMG,PS_CMG,PO_CMG,PG_NIMG,PS_NIMG,PO_NIMG,PG_LT50DOC,PS_LT50DOC,PO_LT50DOC,PG_GT50DOC,PS_GT50DOC,PO_GT50DOC,PG_F_DOC,PS_F_DOC,PO_F_DOC,PG_M_DOC,PS_M_DOC,PO_M_DOC,PG_RESDOC,PS_RESDOC,PO_RESDOC,P_PRIM4,P_PRIM4RET,PPA_PC,PPA_PC_3SP,PPA_PC_OB,PPA_PC_OTH,PRHC10,PFQHC10,PFQHCGF,PFQHCGF_FT,PFQHCGF_PT,PFQHCGF_YR,PFQHCGF_SO,PFLALGF,PFLALGF_FT,PFLALGF_PT,PFLALGF_YR,PFLALGF_SO,PRHC_HRSA,PSITE_NA,PSITE_IHS,PSITE_SA,PG_ALOC,PF_ALOC,PI_ALOC,PCRG_DOC,PCRF_DOC,PCRI_DOC,PPOP_GDOC,PCRG_ALOC,PCRF_ALOC,PCRI_ALOC,PARG_ALOC,PARF_ALOC,PARI_ALOC,PDNTFED,PDNTNF_ALL,PDNTNF_PRA,PDNTNF_FTP,PDNTNF_PTP,PDNTNF_PTF,PDNTNF_FTF,PDNTNF_HSP,PDNTNF_ORG,PDNTNF_GOV,PDNTNF_RES,PDNTNF_M,PDNTNF_F,PDNTNF_GEN,PDNTNF_PED,PDNTNF_OTH,PDNTNF_A45,PDNTNF_A55,PDNTNF_A65,PDNTNF_65U,PDNTNF_AUK,PPVT_PC10,PPVT_AM10,PPVT_OBG10,PPVT_ED10,PVDEN_10,PVT_PC10,PVT_AM10,PVT_OBGY10,PVT_ED10,PVT_RHC10,PVT_FQHC10,PCR_PC10,PCR_AM10,PCR_OBGY10,PCR_ED10,PCR_RHC10,PCR_FQHC10,PAR_PC10,PAR_AM10,PAR_OBGY10,PAR_ED10,PAR_RHC10,PAR_FQHC10,PHDEN_10,PHOS_10,PHOS_M10,PHOS_S10,PHDAY_10,PHDAY_M10,PHDAY_S10,PHREIM_10,PHREIM_M10,PHREIM_S10,PACS_10,PCRHOS_10,PCRHOS_M10,PCRHOS_S10,PCRDAY_10,PCRDAY_M10,PCRDAY_S10,PCRREIM_10,PCRREI_M10,PCRREI_S10,PCRACS_10,PARHOS_10,PARHOS_M10,PARHOS_S10,PARDAY_10,PARDAY_M10,PARDAY_S10,PARREIM_10,PARREI_M10,PARREI_S10,PARACS_10,PTMDEN_10,PTMORT_10,PCRTMOR_10,PARTMOR_10,PMDEN_10,PMORT_10,PCRMOR_10,PARMOR_10,PHMDEN_10,PHMORT_10,PCRHMOR_10,PARHMOR_10,PCS_PC10,PCS_AM10,PCS_OBGY10,PCS_ED10,PCS_RHC10,PCS_FQHC10,PCSHOS_10,PCSHOS_M10,PCSHOS_S10,PCSDAY_10,PCSDAY_M10,PCSDAY_S10,PCSREIM_10,PCSREI_M10,PCSREI_S10,PCSACS_10,PCSTMOR_10,PCSMOR_10,PCSHMOR_10,PAS_PC10,PAS_AM10,PAS_OBGY10,PAS_ED10,PAS_RHC10,PAS_FQHC10,PASHOS_10,PASHOS_M10,PASHOS_S10,PASDAY_10,PASDAY_M10,PASDAY_S10,PASREIM_10,PASREI_M10,PASREI_S10,PASACS_10,PASTMOR_10,PASMOR_10,PASHMOR_10,PBENE_N10,PFEMALE_P,PMALE_P,PBLACK_P,PNBLACK_P,PHISP_P,PNHISP_P,PWHITE_P,PNWHITE_P,PPCT00_14,PPCT65_UP,PAGE00_14,PAGE15_64,PAGE65_UP,PAGE00_00,PAGE01_02,PAGE03_04,PAGE05_09,PAGE10_14,PAGE15_19,PAGE20_29,PAGE30_39,PAGE40_49,PAGE50_59,PAGE60_64,PAGE65_69,PAGE70_74,PAGE75_79,PAGE80_84,PAGE85_UP,PW00_14,PW15_64,PW65_UP,PB00_14,PB15_64,PB65_UP,PO00_14,PO15_64,PO65_UP,PH00_14,PH15_64,PH65_UP
51059450701,VA01_ANNANDALE,51,VA,3.88298223739,-7.71972266737,3.88298213715,-7.72019502251,6.28,21,8,9,4,17,4,0,3,0,21,14,4,13,7,2,0,0,0,8,10,2,12,6,0,9,11,4,10,2,1,11,15,3,2,6,2,26.8,26.8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5926,8.5306,13.623,57.4854,21.8992,24.6366,1739.5714,81.0068,23.3516,37.2917,82.4148,23.4616,38.2908,2,30,30,28,2,0,0,0,0,0,0,21,9,20,1,9,10,6,5,6,3,72.4297,86.0993,13.4853,21.2938,2591,8979,19745,659,884,-999,-999,3.4697,7.6249,0.4304,0.3412,-999,-999,3.4257,7.5094,0.4208,0.3454,-999,-999,2922,592,387,205,3484,2225,1259,6712016,3018274,3693742,79,202.601,132.4435,70.1574,1192.334,761.4648,430.8693,2297.0623,1032.948,1264.1143,27.0363,209.3447,138.7206,70.1207,1243.3646,803.9589,438.6579,2369.007,1090.3101,1275.2052,28.3489,3320,151,45.4819,47.8441,2922,137,46.8857,49.8173,398,14,35.1759,36.883,0.0366,0.0542,0.0168,0.0115,-999,-999,8.3268,6.7325,4.9,74.3617,53.6262,33.4348,140.7017,74.6141,94.9378,3.0418,3.7013,4.0057,9.4011,0.0361,0.0534,0.0164,0.0116,-999,-999,8.604,7.0516,4.8974,77.5443,56.6189,34.0392,145.1085,78.7576,95.7708,3.1895,3.8935,4.2562,9.8574,3149,0.5024,0.4976,0.0883,0.9117,0.2935,0.7065,0.4878,0.5122,0.0565,0.1108,6833,25650,4048,499,1005,1012,2253,2064,2072,5462,5641,5422,5081,1972,1255,912,706,609,566,2901,12168,2750,754,2258,213,3178,11224,1085,2616,7786,321
51059451300,VA03_FALLS CHURCH,51,VA,3.88640978982,-7.7146589609,3.88656981226,-7.71455992509,2.35,12,5,6,1,20,0,1,2,0,11,18,0,6,4,0,0,0,0,6,16,0,2,6,0,10,14,0,3,7,0,9,13,0,4,2,1,16.5,16.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1926,4.9723,8.5332,66.6963,27.7901,33.3482,1499.3333,101.1149,27.6362,47.4276,101.4338,27.8345,48.9013,0,10,10,5,5,0,0,0,0,0,0,8,2,8,0,2,2,4,2,2,0,74.7518,87.7305,15.8986,23.6879,1406,5164,11262,382,551,0,0,3.6735,8.0107,0.4411,0.3919,0,0,3.602,7.8869,0.4565,0.3773,0,0,1571,367,242,125,1845,1152,693,3956967,1722925,2234042,49,233.6092,154.042,79.5672,1174.4112,733.2909,441.1203,2518.7568,1096.7059,1422.0509,31.1903,231.2476,151.8654,79.5776,1173.7637,728.1195,446.6411,2532.6804,1092.948,1442.5482,30.5272,1771,80,45.1722,42.523,1571,73,46.4672,43.6532,200,-999,-999,-999,0.0511,0.0755,0.0226,0.0167,0,0,12.1943,9.9022,7.1167,102.9417,74.9575,45.8003,192.6501,104.0469,128.9711,4.4558,5.0504,5.4386,-999,0.0501,0.0743,0.0234,0.0161,0,0,12.071,9.7623,7.1176,102.8849,74.4289,46.3735,193.715,103.6904,130.83,4.361,4.7542,5.1092,-999,1697,0.4912,0.5088,0.0643,0.9357,0.3099,0.6901,0.5726,0.4274,0.0468,0.1145,3490,12442,2060,309,601,561,1177,842,787,2774,2979,2786,2258,858,654,424,366,255,361,1824,7073,1405,243,844,70,1423,4525,585,1225,4100,250
51059452000,VA02_ANNANDALE,51,VA,3.88323008231,-7.71755888048,3.8832283,-7.7175559,0.89,5,2,3,0,10,4,1,0,0,4,10,4,3,5,2,0,0,0,2,5,2,3,5,2,2,5,2,2,6,4,3,4,0,0,0,0,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0374,2.4899,3.7622,176.616,70.6464,105.9696,566.2,283.9072,87.9516,132.8943,255.2735,80.0596,104.5601,0,13,13,8,5,0,0,0,0,0,0,5,8,11,0,2,5,4,3,0,1,79.8419,90.3162,12.6506,23.3202,506,3118,5073,168,200,0,0,6.1621,10.0257,0.506,0.3953,0,0,5.9342,9.713,0.5175,0.3813,0,0,530,118,89,29,573,446,127,990795,647604,343191,25,222.6415,167.9245,54.717,1081.1321,841.5094,239.6226,1869.4245,1221.8943,647.5302,47.1698,217.324,163.2567,53.9549,1065.4517,824.1138,239.1137,1858.6002,1205.0974,648.8775,45.5095,596,21,35.2349,33.4847,530,16,30.1887,28.9872,66,-999,-999,-999,0.1104,0.1408,0.039,0.0279,0,0,20.4958,17.8,10.1607,178.6974,130.1826,79.4518,333.4579,180.2697,223.2339,9.434,7.6889,7.5472,-999,0.1063,0.1364,0.0399,0.027,0,0,20.0063,17.3052,10.0192,176.1056,127.4915,79.283,331.5271,177.7916,223.6983,9.1019,7.307,7.2468,-999,575,0.5443,0.4557,0.0954,0.9046,0.1625,0.8375,0.574,0.426,0.0604,0.2162,468,1751,612,27,63,69,138,171,158,259,316,382,447,189,157,123,127,115,90,274,1051,300,59,195,16,135,505,296,104,321,35
51059452400,VA01_SPRINGFIELD,51,VA,3.87601945637,-7.72236932259,3.87625603494,-7.72257500855,21.19,30,4,15,11,33,0,1,1,0,29,32,0,9,7,0,0,0,0,21,26,0,16,13,0,14,20,0,14,9,0,16,24,0,3,3,0,30.3,30.3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9365,17.328,25.9114,42.0834,5.6111,21.0417,2376.2333,81.2722,24.3074,36.3479,82.2258,24.3136,37.5393,4,50,48,44,3,0,0,0,1,1,1,36,11,43,2,3,26,8,9,2,3,71.7476,85.4563,17.6034,21.7864,5136,16712,37556,1786,1804,-999,35,3.2627,7.3211,0.6329,0.3512,-999,6.8146,3.2977,7.3547,0.5991,0.3745,-999,7.0433,5891,1099,718,381,5515,3329,2186,11566306,4969100,6597206,169,186.5558,121.8808,64.6749,936.1738,565.0993,371.0745,1963.3858,843.507,1119.8788,28.6878,201.8153,135.4521,65.5855,1023.759,634.1876,386.3157,2097.562,943.4318,1146.3567,32.1282,6556,214,32.6419,37.6458,5891,190,32.2526,37.5314,665,24,36.0902,42.0646,0.0252,0.0378,0.015,0.0083,-999,1.1519,5.6274,4.5486,3.3134,51.2897,36.7278,23.2483,97.8949,51.2152,66.4328,2.2068,2.2314,2.3398,7.3669,0.0255,0.0379,0.0142,0.0088,-999,1.1905,6.0877,5.055,3.36,56.0882,41.2181,24.2032,104.5849,57.2823,68.0035,2.4714,2.5734,2.7228,8.5864,6146,0.5087,0.4913,0.0854,0.9146,0.137,0.863,0.6616,0.3384,0.0753,0.0982,14661,49627,6999,843,1804,1788,4860,5366,5011,7262,9129,11906,11821,4498,2648,1703,1228,793,627,8974,32698,5493,1409,4361,317,4278,12568,1189,2491,6868,408
51059460800,VA00_VIENNA,51,VA,3.89128719355,-7.72698051343,3.89050369862,-7.72663458423,18.16,66,23,21,22,82,11,2,3,0,64,79,11,22,21,4,2,2,0,44,61,7,39,39,1,27,43,10,33,37,3,33,45,8,4,5,0,83.1,83.1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8666,19.4735,25.3738,127.359,44.3827,40.5233,785.1818,119.3829,37.5777,48.9633,115.7462,36.6926,46.688,2,99,97,83,13,1,0,0,0,0,2,64,31,71,5,21,29,25,17,13,13,74.5607,87.7005,18.2444,18.793,5228,15897,37675,1958,1569,26,-999,3.0478,7.2135,0.6756,0.3001,4.9732,-999,3.0354,7.1311,0.6514,0.3109,4.9258,-999,6065,1055,677,378,5283,3220,2063,10682403,4568234,6114169,189,173.9489,111.6241,62.3248,871.0635,530.9151,340.1484,1761.3195,753.2125,1008.107,31.1624,181.5228,118.6645,62.1704,919.6427,570.1546,347.5498,1828.675,807.4475,1015.4969,33.1928,6713,180,26.8136,28.4482,6065,165,27.2053,29.09,648,15,23.1481,25.5055,0.0241,0.0371,0.0153,0.0076,0.9753,-999,5.3554,4.2901,3.2056,51.2913,36.906,23.1608,97.4461,51.4003,65.9822,2.2667,1.9986,2.1179,5.9768,0.024,0.0367,0.0147,0.0078,0.966,-999,5.5886,4.5606,3.1977,54.1519,39.6337,23.6648,101.1726,55.1014,66.4659,2.4144,2.1204,2.2647,6.5855,6328,0.5042,0.4958,0.0262,0.9738,0.0801,0.9199,0.7595,0.2405,0.0781,0.137,11119,33605,7098,557,1205,1360,3950,4047,3221,4389,5713,8859,8194,3229,2385,1727,1278,910,798,8118,25387,5856,228,933,197,2773,7285,1045,1007,2896,248
51059470400,VA00_MC LEAN,51,VA,3.89421557253,-7.72057923597,3.89291010038,-7.71971590597,27.93,50,17,21,12,156,13,2,8,1,48,148,12,25,36,2,1,4,0,25,120,11,19,68,7,31,88,6,31,58,7,19,98,6,5,8,3,73.3,73.3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9168,24.2709,37.4817,77.6844,26.4127,32.6274,1287.26,131.9341,37.7094,58.2348,126.9988,36.2424,53.1396,2,95,94,73,19,1,0,1,0,0,1,61,29,70,3,21,27,27,17,11,12,65.9676,88.1152,22.4565,20.9172,7129,18672,54081,2864,2355,19,16,2.6249,7.5918,0.7044,0.3303,2.6652,2.2444,2.5993,7.4907,0.7045,0.3313,2.5871,2.4156,8218,1611,1075,536,7819,4939,2880,16512850,7739272,8773578,261,196.0331,130.8104,65.2227,951.448,600.9978,350.4502,2009.3514,941.7464,1067.605,31.7596,198.1744,133.0686,64.9194,973.3647,617.4327,355.5846,2045.8582,968.6604,1076.3914,32.1775,8996,318,35.349,34.4326,8218,297,36.1402,35.4806,778,21,26.9923,27.7955,0.0192,0.0326,0.0132,0.0068,0.6114,0.5611,4.8841,3.9897,2.8172,44.5702,32.2817,19.9916,84.0311,44.8766,56.6191,1.9659,1.9823,2.0971,5.8902,0.019,0.0322,0.0132,0.0068,0.5935,0.6039,4.9374,4.0586,2.8041,45.5968,33.1645,20.2845,85.5578,46.1591,57.0851,1.9917,1.9309,2.0588,6.0655,8651,0.5175,0.4825,0.0265,0.9735,0.07,0.93,0.7412,0.2588,0.0722,0.1508,12486,42171,9706,652,1385,1518,4281,4650,3927,6250,7505,10258,9932,4299,3095,2133,1659,1354,1465,8666,30777,8264,310,1227,166,3510,10167,1276,996,3101,408
51059482203,VA00_RESTON,51,VA,3.89718726437,-7.73443724604,3.89596926059,-7.73693232559,68.2,151,47,64,40,263,40,4,8,1,147,255,39,54,64,9,1,1,0,97,199,31,87,138,21,64,125,19,76,103,30,75,160,10,5,11,2,192.9,192.9,23,10,0,13,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,123.8146,39.3,51.5898,89.9302,27.9915,38.1161,1111.9735,73.7395,23.4057,30.725,76.4649,23.9957,34.0448,6,136,136,122,10,3,0,1,0,0,0,91,43,108,7,21,60,32,27,6,11,73.8014,86.3249,16.242,25.1467,9002,27272,63325,2493,3919,91,20,3.0419,7.0469,0.4976,0.4353,10.1089,2.2217,3.1102,7.1871,0.472,0.4668,10.4214,2.2384,10906,2211,1479,732,11492,7273,4219,19155838,8710467,10445371,449,202.7324,135.6134,67.119,1053.7319,666.8806,386.8513,1756.4495,798.6858,957.7637,41.17,226.1567,155.8854,69.7055,1186.4834,772.5111,412.8182,1928.7616,921.0287,1004.9669,47.9207,12540,391,31.1802,37.6916,10906,345,31.634,38.6195,1634,46,28.1518,33.567,0.0184,0.028,0.01,0.007,1.0597,0.4968,4.3115,3.5263,2.4808,37.1893,26.5817,16.8596,71.1237,37.1045,48.2431,1.9429,1.5769,1.7031,4.1508,0.0188,0.0285,0.0095,0.0075,1.0925,0.5005,4.8097,4.0534,2.5764,41.8744,30.7921,17.9912,78.1011,42.7882,50.6208,2.2615,1.9061,2.0792,4.9492,11474,0.501,0.499,0.0794,0.9206,0.1424,0.8576,0.6408,0.3592,0.0677,0.0809,35165,119159,13584,2489,4882,4844,11590,11360,9670,21275,27345,27125,24385,9359,5849,3270,2008,1317,1140,19924,77211,10461,2855,9618,862,12386,32330,2261,6258,16972,675
51059482602,VA00_FAIRFAX,51,VA,3.8853144023,-7.73974443687,3.88601635869,-7.73907079453,123.95,160,71,59,30,294,35,6,11,1,154,283,34,47,62,5,2,2,1,113,232,30,107,165,20,53,129,15,94,109,21,66,185,14,37,12,3,197.2,197.2,18,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2446,57.6424,64.7898,68.88,30.5655,25.3995,1451.8,69.4158,24.8151,27.892,73.2592,25.6863,31.7415,7,193,191,170,16,2,0,0,3,0,2,127,58,151,8,32,79,40,40,11,21,76.2011,87.087,16.6099,23.2083,12493,41296,89699,3953,4792,91,33,3.3155,7.1899,0.5625,0.3836,7.2841,2.6415,3.3723,7.2795,0.5244,0.4188,7.4471,2.7315,14557,2935,1994,941,14417,9188,5229,28129034,13312108,14816926,513,201.6212,136.9788,64.6424,990.3826,631.174,359.2086,1932.3373,914.4816,1017.8557,35.2408,225.1169,158.3499,66.4736,1122.1709,738.7933,382.8676,2127.7355,1066.7749,1062.7254,41.168,16437,530,32.2443,38.9434,14557,482,33.1112,40.7222,1880,48,25.5319,28.773,0.0163,0.024,0.0089,0.0055,0.7636,0.4598,3.7216,3.0675,2.1073,32.073,22.9026,14.5999,61.456,31.9423,41.8484,1.5559,1.4006,1.5082,3.6852,0.0166,0.0243,0.0083,0.0061,0.7807,0.4755,4.1553,3.5461,2.167,36.3409,26.8077,15.5616,67.6705,37.2618,43.6932,1.8176,1.6916,1.8548,4.153,15263,0.5055,0.4945,0.0628,0.9372,0.1025,0.8975,0.6462,0.3538,0.0701,0.0783,48553,165554,18181,3021,6082,6570,16588,16292,16700,32014,35124,38130,32023,11563,7240,4466,2905,1868,1702,28327,107854,13912,2994,10946,648,17232,46754,3621,5947,16977,886
51059491401,VA00_CENTREVILLE,51,VA,3.87958911319,-7.7417311451,3.88221555815,-7.74307521053,27.14,33,12,11,10,22,3,0,1,0,33,21,3,6,6,0,0,0,0,27,16,3,19,15,3,14,7,0,17,9,3,16,13,0,2,1,0,39.2,39.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0418,7.2975,7.6414,78.225,28.4455,26.075,1278.3636,47.5082,17.2983,18.1137,51.7828,18.3236,22.3863,1,32,32,24,8,0,0,0,0,0,0,20,10,27,2,3,10,11,6,0,5,79.2531,86.3762,11.9221,21.4385,1443,5591,10530,356,562,17,0,3.8863,7.3091,0.4341,0.3895,11.781,0,3.9951,7.5014,0.4024,0.4276,12.2565,0,1727,346,241,105,1850,1198,652,3338618,1635738,1702880,72,200.3474,139.5483,60.7991,1071.2218,693.6885,377.5333,1933.1893,947.1558,986.0336,41.6908,227.2343,163.7766,63.5943,1228.6279,821.1008,408.0466,2157.2299,1116.5305,1045.9153,49.6522,1936,78,40.2893,50.4791,1727,71,41.1118,52.0441,209,-999,-999,-999,0.0519,0.0712,0.023,0.0164,2.8573,0,10.7707,8.9891,5.9334,92.638,66.1235,42.0756,177.4653,92.2767,120.5705,4.9133,4.5619,4.8791,-999,0.0533,0.073,0.0213,0.018,2.9726,0,12.2162,10.5498,6.2062,106.2503,78.2686,45.4763,198.0321,108.778,127.8928,5.8516,5.7156,6.1765,-999,1822,0.5031,0.4969,0.0755,0.9245,0.1306,0.8694,0.6037,0.3963,0.0757,0.0493,9090,31015,2081,591,1202,1192,2913,3192,2786,6439,6915,7034,5976,1865,935,506,293,203,144,4970,19130,1367,712,2363,111,3408,9522,603,1427,3938,145
51061930205,VA00_WARRENTON,51,VA,3.86845149365,-7.78272085689,3.86714688518,-7.77950643024,587.32,42,20,15,7,60,6,0,4,0,42,56,6,9,7,0,1,1,0,33,53,6,33,39,2,9,21,4,18,13,2,24,47,4,1,0,0,51.1,51.1,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8734,22.5209,17.444,61.8074,29.4321,22.0741,1617.9286,74.8656,33.1419,25.6707,74.1,32.7143,25.2642,1,35,32,24,8,0,0,0,0,2,1,24,8,28,0,4,8,6,12,3,3,80.9641,89.1865,14.3877,29.6323,6888,27922,53308,1411,3859,25,24,4.0608,7.7464,0.3745,0.5602,3.6295,3.4843,4.1397,7.8712,0.359,0.5887,3.7601,3.4342,7573,2188,1576,612,10648,7158,3490,20162237,9914497,10247740,519,288.9212,208.1078,80.8134,1406.0478,945.2001,460.8477,2662.3844,1309.1901,1353.1942,68.5329,306.7527,224.7866,82.2762,1492.3877,1020.74,473.1568,2782.4778,1408.4451,1375.9722,74.7553,8294,362,43.646,49.4105,7573,337,44.5002,50.8442,721,25,34.6741,39.0148,0.0243,0.0335,0.01,0.009,0.7259,0.7112,6.1767,5.2422,3.2667,46.0019,33.0287,20.6569,87.3371,46.0695,58.8005,3.0083,2.294,2.4241,6.9348,0.0248,0.0341,0.0096,0.0095,0.752,0.701,6.5579,5.6623,3.3258,48.8267,35.6684,21.2086,91.2766,49.5623,59.7903,3.2814,2.597,2.7697,7.803,7783,0.5053,0.4947,0.081,0.919,0.0551,0.9449,0.8577,0.1423,0.0783,0.1252,14170,45276,8507,696,1567,1721,4866,5320,4820,6306,7506,11750,10727,4167,3110,2056,1485,992,864,11628,39134,7522,1059,3641,803,1483,2501,182,1257,2392,96
51063920102,VA00_FLOYD,51,VA,3.69314912091,-8.03625523451,3.6944200368,-8.03426867343,380.42,3,3,0,0,2,1,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,1,0,0,2,2,1,1,1,1,2,1,0,0,0,0,4,4,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13.2332,7.2416,4.5486,19.6348,19.6348,0,5093,86.6102,47.3958,29.77,81.8136,44.9251,25.8277,0,3,3,2,1,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,82.1247,87.6674,11.4144,23.0947,2161,7073,13270,546,832,1161,646,4.1092,6.9769,0.4524,0.385,537.2513,298.9357,4.1577,7.0368,0.4382,0.4103,540.4488,315.9786,2255,627,438,189,2974,2000,974,5579882,2453172,3126710,118,278.0488,194.235,83.8137,1318.847,886.918,431.929,2474.4488,1087.8812,1386.5676,52.3282,291.209,206.713,84.412,1400.4069,954.8403,446.586,2595.4673,1172.3489,1417.5584,55.7292,2625,103,39.2381,41.8804,2255,97,43.0155,46.0115,370,-999,-999,-999,0.0436,0.0568,0.0194,0.0133,15.7674,11.7615,11.1042,9.2809,6.0966,83.7511,60.3807,37.757,158.7167,83.9653,107.3658,4.8172,3.8662,4.3676,-999,0.0441,0.0573,0.0188,0.0142,15.8613,12.432,11.6298,9.8771,6.1401,88.9304,65.0048,39.0382,166.4791,90.4847,109.7655,5.1303,4.1266,4.6718,-999,2301,0.4982,0.5018,0.0183,0.9817,0.027,0.973,0.9595,0.0405,0.0624,0.1758,2751,9842,2686,153,342,349,953,954,865,1475,1797,2261,2296,1148,916,668,429,362,311,2609,9437,2614,32,192,56,110,213,16,119,273,20
51067020800,VA00_ROCKY MOUNT,51,VA,3.69867758361,-7.98929071358,3.70094317584,-7.98801529377,660.46,32,20,8,4,15,5,3,1,1,29,14,4,8,2,0,0,0,0,24,13,5,14,7,2,18,8,3,12,3,1,20,12,4,1,1,0,33.1,33.1,3,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,39.7935,20.4049,13.596,62.7882,39.2426,15.697,1592.6563,78.08,40.0371,26.6771,74.7958,38.2629,23.8175,0,9,9,7,2,0,0,0,0,0,0,8,1,9,0,0,2,0,4,1,2,82.3298,88.63,10.1471,26.2182,6071,20743,36912,1291,2843,42,403,3.49,6.1534,0.3892,0.4683,6.9181,66.3812,3.5472,6.2283,0.3744,0.4961,7.0827,67.6046,6348,1806,1283,523,8255,5545,2710,14838476,7113242,7725234,362,284.4991,202.1109,82.3882,1300.4096,873.5035,426.9061,2337.5041,1120.5485,1216.9556,57.0258,298.2827,215.3262,83.0634,1370.307,934.5786,436.8389,2429.1492,1196.8486,1232.2022,61.1098,8000,369,46.125,51.6576,6348,313,49.3069,54.3465,1652,56,33.8983,41.5674,0.024,0.0318,0.0108,0.0088,1.0675,3.3067,6.6946,5.6426,3.6026,50.2889,36.1724,22.6139,95.386,50.3841,64.3414,2.9972,2.4012,2.787,4.5299,0.0244,0.0322,0.0104,0.0093,1.0929,3.3676,7.0189,6.0115,3.6321,52.9919,38.7016,23.14,99.1257,53.8149,65.1475,3.2119,2.6892,3.0718,5.5547,6542,0.5074,0.4926,0.0885,0.9115,0.0268,0.9732,0.8762,0.1238,0.0595,0.1652,8928,33616,8421,607,1159,1192,2939,3031,3662,5448,5501,7532,7829,3644,2929,2038,1552,1030,872,7559,29399,7698,716,3149,646,653,1068,77,469,857,42
51071930300,VA00_NARROWS,51,VA,3.73106347001,-8.07434517379,3.73194518323,-8.07426071076,292.62,14,13,1,0,15,2,1,1,1,13,14,1,0,1,0,0,0,0,14,14,2,7,7,2,7,8,0,2,2,1,12,13,1,0,0,0,14.7,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3208,11.6318,3.3697,92.6539,86.0357,6.6181,1079.2857,108.0133,76.981,22.3014,101.4381,72.6107,19.135,0,3,3,3,0,0,0,0,0,0,0,2,1,3,0,0,0,2,1,0,0,88.385,90.8839,7.0344,33.5493,2149,10117,15275,306,1503,199,149,4.8697,7.2699,0.2458,0.6994,92.6012,69.3346,4.8596,7.2451,0.2436,0.7238,91.224,74.2446,2240,767,571,196,3697,2520,1177,6967306,3796296,3171010,156,342.4107,254.9107,87.5,1650.4464,1125,525.4464,3110.4045,1694.775,1415.6295,69.6429,347.3955,260.6912,87.038,1695.9615,1162.9016,533.713,3183.7061,1758.6999,1429.9887,71.0023,2757,150,54.407,56.8836,2240,128,57.1429,58.0215,517,22,42.5532,53.3812,0.0476,0.0582,0.0141,0.018,6.5643,5.6801,12.3637,10.6677,6.25,85.2626,61.734,38.2591,160.5804,85.6713,108.2604,5.5759,4.4423,5.0508,9.0724,0.0475,0.058,0.0139,0.0187,6.4667,6.0824,12.5437,10.9096,6.217,87.614,63.8138,38.861,164.3647,88.9027,109.3586,5.6847,4.6445,5.1284,11.3809,2324,0.5098,0.4902,0.0165,0.9835,0.0117,0.9883,0.9649,0.0351,0.0635,0.184,2721,9609,2780,165,307,344,945,960,927,1490,1778,2223,2123,1068,911,593,507,406,363,2573,9287,2720,46,162,41,102,160,19,63,100,14
