HRR #,HRR City,State,Resident Population (2010),"Total Physicians per 100,000 Residents (2011)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Medical Specialists per 100,000 Residents (2011)","Hospital-Based Physicians per 100,000 Residents (2011)","Surgeons per 100,000 Residents (2011)","Resident Physicians per 100,000 Residents (2011)","Allergists/ Immunologists per 100,000 Residents (2011)","Anesthesiologists per 100,000 Residents (2011)","Cardiologists per 100,000 Residents (2011)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2011)","Critical Care Physicians per 100,000 Residents (2011)","Dermatologists per 100,000 Residents (2011)","Emergency Medicine Physicians per 100,000 Residents (2011)","Endocrinologists per 100,000 Residents (2011)","Family Practice Physicians per 100,000 Residents (2011)","Geriatricians per 100,000 Residents (2011)","General Surgeons per 100,000 Residents (2011)","Gastroenterologists per 100,000 Residents (2011)","Hematologists/ Oncologists per 100,000 Residents (2011)","Infectious Disease Specialists per 100,000 Residents (2011)","Internal Medicine Physicians per 100,000 Residents (2011)","Neonatologists per 100,000 Residents (2011)","Nephrologists per 100,000 Residents (2011)","Neurosurgeons per 100,000 Residents (2011)","Neurologists per 100,000 Residents (2011)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2011)","Ophthalmologists per 100,000 Residents (2011)","Orthopedic Surgeons per 100,000 Residents (2011)","Otolaryngologists per 100,000 Residents (2011)","Pathologists per 100,000 Residents (2011)","Pediatricians per 100,000 Residents (2011)","Plastic & Reconstructive Surgeons per 100,000 Residents (2011)","Psychiatrists per 100,000 Residents (2011)","Pulmonologists per 100,000 Residents (2011)","Radiologists per 100,000 Residents (2011)","Radiation Oncologists per 100,000 Residents (2011)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2011)","Rheumatologists per 100,000 Residents (2011)","Urologists per 100,000 Residents (2011)","Vascular Surgeons per 100,000 Residents (2011)"
1,Birmingham,AL,2266679,179.54716882,64.567781685,112.66459453,40.205759491,22.306687301,38.709881712,35.840951199,0.601929272,9.3577281366,6.6115841871,1.1987744779,1.6903553416,2.4775546209,6.9315817762,1.0541086835,25.322691442,0.6919061076,6.6732925785,3.0456143281,2.4604335258,1.1299589842,25.678356598,0.6795144578,2.2529219578,1.4489664765,3.4389916647,52.007074748,3.9557035196,6.3992689637,3.7276162782,3.6464016132,13.575564787,1.3830800658,7.3171992364,1.3839424321,7.6188126008,1.1380479906,1.9357871847,1.3246995233,2.418409207,0.4246309473
2,Dothan,AL,375495,150.50047033,51.232158476,97.175523054,30.214979655,20.898398254,38.287595748,6.6119205374,0.5827802346,8.668816215,4.3422827557,0.8869440238,0.8289119566,2.2661339167,6.6809688992,1.0105390803,24.361274688,0.7431008716,6.9180214374,1.9668896344,1.370913888,0.7979027889,17.236628398,0.3469009682,0.9519707713,0.9563856915,2.1813157686,59.665282715,3.7740244931,5.1059185633,2.4202695142,2.9311735591,9.7356360564,1.5420632611,5.8507712976,1.2402891971,5.010680411,0.966373119,0.3539469758,0.7882086543,3.3586541929,0.8305704539
5,Huntsville,AL,625318,177.74665115,68.749335603,106.48087405,36.528524214,21.643974393,37.211258235,11.534836918,0.7332106997,9.0869877996,5.5862378734,0.8211856871,1.0562097953,1.6717784577,7.4757250262,0.2720195858,37.387948616,0.5022392713,5.7856803874,3.326675523,2.4149292212,1.0791101682,18.414032447,0.6705347676,1.983417907,0.9936698406,2.7045792064,55.527970579,3.2830938057,5.8777008948,3.7316992515,2.8519789721,12.958903255,1.7993153191,7.3989998095,1.260224214,5.9369645812,0.8994542602,2.2167976824,0.6720982555,2.3921135212,1.1302962995
6,Mobile,AL,835841,172.88627154,56.427156868,114.43308883,41.171818032,21.649665013,40.161441281,30.062266125,0.788978103,8.7452285524,6.7645494006,1.2196124995,1.7193083141,2.144101072,7.1416499876,1.0825596317,22.110855504,0.3682213508,6.5151490737,3.3132595971,1.8915483696,1.3303201727,21.837511268,0.6638506242,2.5704185133,1.0416909205,3.7300834044,57.208787263,4.1668393129,7.5042671717,3.3046545073,3.6562912851,12.472131126,1.500244815,6.8135441766,1.7351942404,7.5524676213,1.4940352829,2.0041699693,1.2992189408,2.3414699598,0.4927498579
7,Montgomery,AL,477536,147.67079371,58.810581712,86.49612276,30.322252309,18.507259383,31.062778309,14.566908782,0.8389297307,6.2667027577,4.4504756961,0.748999002,0.9855576494,1.82226395,4.0286285195,0.8841849886,24.476672735,0.4615808231,6.1717983696,2.1871957668,2.4277911843,1.1149447234,24.157950741,0.8405610471,1.769289047,1.0862728427,2.1082188168,42.722450066,3.3472530722,5.5711126742,2.199587479,2.0407949215,10.209382732,1.0240546404,4.6129639161,1.1179521205,7.5328707033,0.9267239422,1.3949277943,0.3453816019,1.4597665357,0.4654686353
9,Tuscaloosa,AL,268546,173.57398935,66.648514235,104.62318538,34.018016493,19.881854975,33.985005031,23.844457657,1.4559988968,7.4109971221,3.833409687,1.0136480753,0.967073618,2.4426364688,5.4977285383,0.5083613856,35.348422983,0.7898489624,7.5491990917,3.5588462912,1.9328647853,0.5318601434,22.514226341,1.1359103149,1.4159315876,0.9980259326,3.316696332,44.149608829,2.9521187479,4.9754109571,3.43238812,2.6933289434,8.4162270981,1.5873735429,14.118919994,1.301691089,7.0648430237,0.8869367875,2.3694566447,0.899664304,2.450763555,0.1041785383
10,Anchorage,AK,710231,251.03572343,100.90734775,147.10432135,49.14066084,28.542044398,52.213992806,12.873555897,1.0044402456,15.299842837,6.1699238905,0.9602840022,1.7495878094,2.3059995698,16.474846767,0.8968172452,64.772889038,0.7590748568,11.082322466,2.5022260887,2.9980595535,0.5221652611,23.474798495,0.8926970039,0.7940024719,1.8062853023,2.9550731306,60.948205738,4.7366064005,10.769857162,4.3292941893,3.4196852326,12.276391726,1.3489599463,12.687393913,1.0912776238,8.0253962779,1.35187111,2.9787857597,0.5790220591,3.8737641477,0.1383254132
11,Mesa,AZ,1383647,153.71294845,50.425503472,100.98847753,38.657119698,22.933607678,29.741342108,11.154766276,0.9573181966,9.8822929579,6.3744290646,0.6287231785,2.1360232032,2.2902774085,8.9960681795,0.8923890169,22.38495063,0.5780939026,5.4401110046,3.0890138373,2.1727209182,0.6477066249,18.878108016,0.3372048801,2.2802670183,0.7424618772,2.7786813678,42.652854921,3.0816415889,4.6566944559,1.9140609262,3.2129013246,9.247825044,1.6559811535,6.4811299979,1.1989471298,7.7651095973,0.7634327933,1.4747618721,0.6039967043,1.7376666517,0.7224981918
12,Phoenix,AZ,3367249,193.53532759,65.668102959,125.53069943,46.790832753,28.980601788,36.227423302,22.112400006,0.7078497014,15.662741534,6.729447345,1.2817876994,2.3773538887,2.8758373686,10.589035648,1.0857408379,27.937063425,1.3516611031,6.9208541963,3.141955714,2.4669156093,1.1933850512,27.395933084,1.2232224774,2.0345217141,1.0983697665,3.9229094636,48.141948448,3.4872650596,5.748134104,1.9998416405,3.2413971124,10.778360013,2.3968994428,8.4515078939,1.8169925502,8.7728121148,1.4791627358,2.4775036203,0.8908785105,2.2956955834,0.510366926
14,Sun City,AZ,299382,204.51749411,74.279000506,127.89074534,46.811029361,25.774173028,39.411698419,17.822979543,1.152292337,12.486648058,5.0075707086,0.7799400478,3.5584620008,4.8899173644,8.9907872314,1.2398045757,22.210233843,3.0599570491,6.0575531958,3.7154103976,2.168599319,1.0544119045,33.352591544,1.1269848811,2.7598790049,1.2971966152,3.523515013,84.473949445,3.9644794745,6.3728057314,1.8671886104,3.2445465488,18.468279869,1.369551985,10.624385729,2.231404647,8.6842945533,0.7846836867,2.3424133743,1.2546039198,2.2295486675,0.723479078
15,Tucson,AZ,1220712,203.96627002,69.503844582,132.03426911,48.482000537,29.712903682,37.882765895,42.107375343,0.7670329878,16.523254041,4.9995799313,0.9025693494,2.3871483508,3.6556664802,11.350966309,0.7877125163,29.64107301,1.6827979617,5.3527151697,3.0334232969,2.5734879004,1.6218491445,25.549780239,0.8892846266,2.1168075849,1.362086104,3.9807957168,56.59526463,4.5719451767,5.3882429476,2.0874853799,4.3450817369,14.408194817,1.7533553873,11.308669456,1.2817536354,9.7544882378,1.078120028,2.2134862842,1.2707293113,3.0455787758,1.1169169534
16,Fort Smith,AR,376671,157.96594679,68.554037415,86.194933974,29.866095174,19.482649474,30.755655409,12.948039079,0.3443059191,7.540132198,4.8058059873,0.4973424326,1.002174075,1.5746030967,6.8876517793,1.1112401682,44.841759082,0.9038026261,7.4870562408,1.7265391537,1.8577476853,0.3817129238,16.071376876,0.1654522528,1.554648796,1.6667336106,2.818316772,44.160089503,2.8643781202,4.7716181191,1.8337070455,2.13230241,8.1361164711,1.3429642702,4.0661066477,0.162479676,5.7771061671,0.6263442038,1.1745193331,0.678534885,1.0096798537,0.0890236721
18,Jonesboro,AR,238879,152.73596445,60.264424598,90.102236787,27.732686921,18.782335699,32.999505311,13.403601911,0.4188762921,6.5666724669,5.2714705959,1.072819701,1.9146798781,0.9246557971,4.8848972761,0.4784754626,40.631005044,1.4167008628,6.9578863112,1.6920633532,2.1751394079,0.4714291489,13.131050875,0.1502337819,1.2377305987,2.4504951181,2.3431818048,43.725156139,2.9571510748,4.7773425439,2.176149002,3.2004475708,6.8774403476,1.2034673968,7.5954512376,1.4120688237,6.3823327751,0.4453815549,0.7032709648,1.1169584576,2.2961832639,0.1529603208
19,Little Rock,AR,1562672,173.94084148,61.408139361,110.32451404,38.733906681,22.858481612,33.865900522,35.565235888,1.023347665,9.6342615402,5.770879748,1.1724917287,1.3850193913,2.2711099078,7.3680119397,0.7219425416,36.679123266,1.5473871617,6.7914025203,3.0187608935,2.4158950872,0.8816515814,12.727934774,0.7755889099,1.9745764544,1.5211940106,2.972914715,44.016500531,3.9725202265,4.9157079797,2.6964784782,4.9522204727,12.355281596,1.0150943844,8.7507815882,0.8020404266,8.7535719433,0.8684734604,2.3322265325,1.3872120794,2.1342423477,0.4540475734
21,Springdale,AR,539119,166.31603374,65.678114121,97.993572041,33.502592704,20.026325734,35.220667,10.744571895,0.8123407304,7.6296415906,4.4056670527,1.4876327117,1.3139112886,1.7150054159,6.5324095285,0.5105267038,40.717710288,2.3423841949,6.9475724125,2.0996352312,1.8172929088,0.6998718296,16.610756552,0.6203093223,1.3606533211,1.9764456018,2.3237763429,46.332236549,3.4725829073,5.1783420042,2.6149511132,2.1219475746,8.6690691667,1.2529653195,6.6221612513,1.06235032,6.8512741857,0.8549260823,1.7526242748,0.8569661385,2.664151799,0.0929497657
22,Texarkana,AR,265125,156.22991881,57.235720074,96.804674302,31.04828697,21.824339022,36.70051548,21.809777844,1.2229257557,9.1289521188,3.7556084917,1.5437030282,1.93105348,1.7933529916,7.2240662001,0.2516779835,33.280697072,0.8443992282,6.7516266078,3.0104288941,1.6656822368,0.601136958,16.135073637,0.220220578,1.8954808788,1.214166508,2.7645652745,56.718862137,3.286744953,4.7858281176,2.9043998315,3.3398505663,8.1265886747,0.9177322039,5.1062476578,0.5303970217,6.3903352788,0.8251640405,1.6449047479,0.6264343706,3.2298693501,0.5205466233
23,Orange County,CA,3326926,206.10138526,72.774590732,130.93582948,46.710521985,29.625314577,42.0951257,24.162023232,1.2417163381,16.040551106,5.5466662576,1.18562309,1.6142094648,4.5257346018,9.049494309,1.6246411028,28.969753493,0.9725423645,5.9732984842,3.6213433251,2.5394339742,1.4805263669,28.196670348,1.2937600073,1.8091318456,1.1185844928,3.9236418588,55.05893525,5.6770412155,6.3800207477,2.9053937314,3.4529009553,15.558998597,4.1226871096,8.8200480647,1.4572736059,7.0540686646,0.9014987903,2.5903842612,1.1087405439,2.3367932885,0.7424147849
25,Bakersfield,CA,1162201,144.80474191,53.765781442,88.709141408,30.475891129,21.404129753,30.372927846,17.509404404,0.9650186515,8.9095619966,4.0935656942,1.1981472043,1.2161948949,1.3321382694,6.7458867504,0.5339736012,22.912002041,0.5823474839,6.0972409476,2.2556333832,1.3358905513,0.8648418257,24.909286348,0.5545431821,1.9796333295,1.0025141539,1.9461334316,45.080944495,3.8480983914,3.6322860585,1.365238003,2.1596354008,7.782100664,1.7150787345,6.3287938901,1.1413282411,5.2210670268,0.7525557485,1.7504675193,0.8696919413,1.5378719149,0.4835013343
31,Chico,CA,298777,194.21946312,66.215304653,125.67716053,39.353949396,24.129741886,51.112762722,11.614577536,0.7579094558,10.94889997,4.459442987,1.5735205087,2.011462924,2.6878959729,12.739446933,0.8410736084,32.110964834,0.4065003327,8.2409089826,1.7595796939,2.4952868515,0.7905708579,21.742418588,0.2131446758,1.7943029482,1.7394308369,2.7940151007,67.309991668,7.3748576807,11.440276977,2.1731470551,4.1199085902,12.507922037,1.7203846179,8.5040779033,1.0578580195,8.9067363548,1.3194919116,2.2052196794,0.5265567444,1.9141413773,0.9431389986
33,Contra Costa County,CA,1042332,238.68226966,90.489610071,145.55670901,54.1496693,27.149876775,48.121270426,18.970089536,1.3228448523,14.050231337,6.4300089153,1.1035433681,1.5191923399,3.8994552038,12.912871741,1.8545263255,30.496641234,1.0012146274,7.2270777959,3.5379151044,3.2102297654,2.1782308319,40.551393503,0.9119123291,1.5914898691,0.8156407656,3.8162484323,72.96114477,6.9387786533,6.7389350552,3.278998462,3.523646785,19.479125756,2.5595088297,12.737073057,1.6711239434,11.100009708,1.2114790556,2.0208677933,1.7449924912,3.0179678727,1.1188023368
43,Fresno,CA,1243382,155.27192408,59.944955243,92.813512119,32.074540402,21.950531829,29.074522572,22.624917766,0.8785400162,9.2901864716,4.3006434874,1.2719136611,1.0258805153,1.4175934554,7.4708271276,0.8978117122,24.682068254,0.6481233962,5.6387194001,2.6746341014,2.3173450676,0.6844609107,25.386888528,0.6002392202,1.1841977461,1.1557192182,2.6288188182,38.152319407,3.8586009777,3.8501823959,1.4947687643,2.3882244138,10.590651006,1.5122755798,6.8163643166,0.9052116856,5.7116226244,0.5865306816,1.5595218414,0.7247712055,1.6948653598,0.578296707
56,Los Angeles,CA,9865879,199.67786241,69.936078928,127.36299458,49.040901997,25.535098747,36.388979035,32.533064547,1.2154548162,12.307637523,5.7155549631,0.8631174645,1.8697461207,3.7173722378,9.5619800877,1.4542467906,23.206542359,1.0209909616,5.9192845827,3.4376145486,3.2259756244,2.0362192863,32.672719569,1.2715067585,2.7152770633,1.1498214949,3.4957556729,46.566643929,5.5331620512,5.2446467748,2.3192351981,4.0585585991,14.343293847,2.7313538904,11.735198491,1.6981528983,7.1603785574,1.2224284625,2.5195557204,1.4544143207,2.2404288116,0.5275670422
58,Modesto,CA,901675,182.78877757,71.180260112,108.85714184,38.466540324,26.319269791,34.729221817,18.229129862,0.6125684426,12.997042152,4.9862289965,1.207700777,1.0826371032,1.9011197533,9.8974651826,1.2484515194,35.539732345,0.9438704302,6.9939381459,2.741556,2.3299602386,0.8346111152,26.016679293,0.7746950385,1.9747948369,1.1945385433,2.3765848355,43.676837902,3.955054165,5.8528907668,2.2757956056,2.450894087,10.369543199,1.550706974,7.6099886183,0.9120601695,7.2056842791,0.6532397271,2.1330069121,1.109314575,2.2107755552,0.3172724016
62,Napa,CA,273357,279.17561013,103.71816812,172.90683506,56.386435763,27.768870039,56.132077208,18.681188691,1.1562620687,14.464936258,5.9633612539,1.2004750473,2.4053968277,4.1405040657,19.519741173,0.8325636431,48.954905688,1.0587218472,10.258533203,3.0792004558,3.5177825813,0.9736557527,36.952517704,0.6647496338,1.7561949906,1.1347586347,2.7418534333,96.305704518,6.6737134698,7.3070225257,3.638068507,3.7437849472,17.674622983,2.85360164,29.708993549,1.353631829,9.4631341867,1.5761969727,3.703757847,0.5444214923,2.7324659274,1.1543278198
65,Alameda County,CA,1539335,264.33792631,108.39607017,153.46885462,60.980670395,27.90913122,43.088906152,33.55655477,1.6749419791,14.687995249,4.9344034362,0.8646646463,2.2829239887,4.3620667593,17.674143803,1.5616102324,24.110941824,0.9441938788,6.894893778,3.4273474179,3.6368758434,1.9662323458,54.960684207,1.339629276,2.4241648607,1.209417659,4.2085167976,66.738198559,5.6109430323,6.0972698318,2.9197762969,4.807394578,30.016172311,1.8241978913,15.172135056,1.7701051555,8.2188568321,1.0941521357,3.5245446894,1.1549021346,2.3175253244,0.8719580733
69,Palm Springs/Rancho Mirage,CA,347347,171.77809433,54.84216828,114.43607391,40.684471402,23.332825507,38.2831168,13.716664372,0.8355644736,10.4171539,4.4064180338,1.0301448829,1.6640385379,2.8677307904,11.715153746,0.6010806566,24.296845519,1.0894323926,5.7996204872,1.9701767866,2.6486599397,0.919316964,21.769026684,1.1668479342,1.3328702818,1.199507003,3.1315645854,59.771556973,4.4683257999,5.6228200523,2.6774200232,3.022926906,8.2095561635,2.5973049446,8.7393075131,1.3270827271,8.2870356447,0.9846581779,2.925742698,0.9235122116,1.8644834409,0.553719101
73,Redding,CA,344423,192.40856556,77.039688144,113.2640887,37.345887371,27.145867422,38.155337864,11.262857686,0.6126180362,13.895202831,3.8805261792,1.1089432415,3.2193361838,1.9099384403,13.007003799,0.4372666368,46.259412854,0.3453892552,7.1709915654,2.0525406404,2.2285183413,0.8968237923,21.283481596,0.6486106117,1.1514546511,1.7118816346,2.4732032998,43.078331305,4.2324900429,6.5161606645,2.5371506135,4.6215986718,9.1896920842,2.1904492967,8.4781858477,0.8602408012,9.0691202025,1.2731101636,1.7950791971,0.8602148611,2.3759408829,1.0647903243
77,Sacramento,CA,2599682,205.50591936,78.784384253,124.21354406,45.600731701,24.537564974,37.942629211,30.223287294,0.8451332377,11.36370098,4.9768418393,1.2121224313,2.189860983,3.0184397142,11.599933863,1.0554545684,32.991358294,0.5638779418,5.8857910391,3.3198915996,2.7808622042,0.8506891146,31.842688545,0.8520852784,1.8945309335,1.1596097559,3.4695520244,55.786344693,4.0685495453,6.3035902977,2.2372562811,3.6836064126,14.035854682,2.0747070698,12.11523756,1.2475340086,8.0201996147,1.1715353475,3.2109913258,1.0053469197,2.2326226326,0.6724003565
78,Salinas,CA,397642,204.44419883,73.424940142,128.56018773,49.356767711,25.000986087,39.301977232,15.940370766,1.7164535237,11.830859709,7.1854471401,0.9498454866,1.7134674052,4.0810881412,10.610620299,1.483414294,44.226474807,0.8971660425,5.7781122152,3.9809085423,2.9053231534,1.2635153116,19.057719265,1.1046747442,2.048305587,1.3094954796,3.109981509,46.574235507,6.4822501308,7.1450856547,2.1979496776,2.5266257396,10.420008079,2.4828006958,12.450555125,1.1989178937,6.8338554197,1.8090914298,1.7458357995,1.2094540096,2.5235829279,0.1127505086
79,San Bernardino,CA,3110629,155.89017163,57.509187998,95.789715068,34.716804188,21.860953309,29.231843535,23.993735638,0.6305010126,9.3212308971,4.6698386298,0.9093427732,1.3263905686,2.2269583916,7.2872265549,0.7785830942,25.273898349,0.9271379849,5.4519613571,2.0403643316,1.9173782718,0.927803293,23.809900225,0.989128517,1.6632602229,0.9699105472,2.3615236774,35.835554502,4.0638046149,4.7336334676,1.7157011106,2.0945069472,9.2172793232,1.2377808221,8.0112528686,1.046029508,5.3861435922,1.0727848981,1.88905055,0.9515141498,2.0696755963,0.5952357238
80,San Diego,CA,3699736,203.25196036,69.138535728,131.69820051,50.225167609,26.144906888,38.539318218,29.696095343,1.0786603247,12.933928125,5.9270398329,0.9676161483,2.241478638,4.7540936568,10.924627332,1.2198836644,27.638513547,1.165486222,6.3367591311,3.0419638252,2.916979336,1.5003367518,27.679409338,1.0077194821,2.0702455802,1.0321568032,3.5784717902,46.627772556,5.2236000625,6.9724524335,2.7049110569,4.3631512727,13.855476216,2.2102491735,12.177510461,1.6157166413,8.5861308777,1.1627363542,2.0983107189,1.3573360261,2.3178731807,0.6810924049
81,San Francisco,CA,1435975,288.4397303,115.06699924,172.20404713,66.85000519,25.990465605,43.912325557,60.21547435,1.1475341364,12.851142617,7.3169923159,0.9628393599,3.148869556,5.8045981093,12.808648092,2.1308638729,26.92842564,1.3633080013,6.8796404023,4.3970702799,5.5441284482,2.8147607227,57.838058174,1.5994647869,2.4421644296,1.0047092111,6.5101352651,59.588008426,6.5382870851,6.2474573887,2.9984710062,7.4753576874,32.200148936,2.923967582,29.006665601,1.3791459312,10.473789321,1.6456987886,3.2814841164,1.9359835179,2.3867495957,0.9249586131
82,San Jose,CA,1760505,224.76155247,87.808581627,134.31906203,49.315012786,25.272999142,42.361585288,26.733087777,1.4587401996,12.062222339,6.8696846593,0.7913072219,1.6603934135,4.7882895675,8.5963326042,1.7190313087,21.093385023,0.8243317004,5.6953091675,3.279408113,2.7786053228,1.0852100942,45.793985074,1.3487958545,1.8260250054,1.0972194445,3.4328575993,71.392848665,5.8663376568,5.3889343591,2.6828266795,3.1327404857,21.276413991,2.6062475756,12.795560669,1.3677194511,7.8330440606,1.1672709743,3.5193848769,1.6231748861,2.4454365422,0.6089980479
83,San Luis Obispo,CA,253919,255.46551239,80.22414917,172.24004446,58.453523211,28.710457989,45.304266507,13.737706475,1.8576408365,15.504794531,5.619062543,1.209522335,1.4748902865,4.0471448443,22.014623269,0.950324187,34.073598192,0.7549522168,6.1521859015,3.3213439154,2.1921755734,1.2550058987,29.769944895,0.9764470466,1.3865875578,1.4767597859,4.0447660929,63.440300798,8.2348204562,7.8981343012,2.3218045956,3.1311985046,16.56301731,2.5585497851,36.532041259,1.5530612912,10.953710298,1.5312186538,2.4944456044,0.9715850112,2.0973453804,0.1605017555
85,San Mateo County,CA,798280,241.19910881,82.955493103,155.8038031,59.143350831,25.546058056,42.124644574,42.823554598,1.4183914211,12.336710696,7.0360607776,0.9493780939,2.8331739336,5.7140086064,10.454936901,1.5757425792,17.486680543,1.1820484498,5.9706553592,4.1439181843,5.1046421283,2.1657331813,41.526589917,1.2900421512,2.3437929959,1.7980587065,4.4446689281,59.317692079,6.0553649914,5.7987372839,2.9118061608,6.0025566617,24.329581206,2.6662895508,22.961096488,1.6436405805,9.8045123704,1.6859284985,3.1858883432,1.568210986,2.0244142035,1.0255613109
86,Santa Barbara,CA,439613,213.96872515,77.660283256,133.83826894,51.624882858,27.56973187,40.301438442,17.926567631,0.7784523492,14.210325984,5.1260239252,0.8799480397,1.6050251129,4.5536964675,14.832099896,1.2139821721,31.103295954,0.5529665922,5.6806424166,2.8565301881,3.3423475394,1.0501269973,33.953381953,0.9412507107,1.5086584973,1.3409835061,3.3815251908,48.307751937,6.1266076999,7.7935279917,2.894316689,2.0517778656,12.686780502,2.4039397747,11.476887919,1.2135774429,9.3422972675,1.2173135492,2.1231068737,2.0249323942,2.1251201728,0.2995362157
87,Santa Cruz,CA,276374,247.65055943,97.636235066,147.57297457,53.991046665,29.932478556,43.126815502,21.061109878,1.6784744446,16.171077134,5.2049894944,1.0038538757,2.317518913,4.5044045028,12.84797109,1.4537240957,49.401078981,0.9331662983,5.7056205608,4.3087323342,2.7384856502,1.1609677919,29.255846385,1.0785415605,2.5267283677,1.3034530584,3.5217167136,64.295604459,6.4113188618,4.9518918592,3.4151153752,2.0657333786,18.652496941,2.9125190285,16.687964354,2.0074706396,7.8326330731,1.0973805313,4.2204758751,2.0497283125,3.3102417653,0.1893649509
89,Santa Rosa,CA,491019,238.87295867,94.826326906,141.49968956,46.920085555,30.411897509,46.254100137,18.630040278,0.6549778756,16.965674394,4.8301575727,0.9086425173,1.4277614804,5.3676756318,13.21756976,0.9732746442,52.346939683,0.6951860444,6.6895279145,3.0974790228,2.6354299709,1.343622356,25.564313998,0.7286054719,1.8018837471,1.4897604961,1.4439644409,69.195326386,7.1951362302,5.8248592475,3.2475292003,3.6048124273,17.195889352,2.9787519742,14.298546795,1.1945743811,8.8640288948,1.1107737684,2.7381451605,0.6109162516,2.0045843835,0.7418929261
91,Stockton,CA,587662,167.50150414,61.556742027,103.58604849,31.796222609,26.018985859,37.379147117,20.954423285,0.5356795153,12.720895793,5.2145390546,1.1200599839,1.1553871183,1.6786476519,5.970388869,0.7570044582,24.051966969,0.8235228341,5.1733535809,1.7212900234,1.8321920163,1.2894644182,26.911886309,0.7705482583,1.3324271364,0.5706299238,2.0232814573,53.828477672,5.8633581591,6.4891571051,2.513820229,2.7852503147,11.146302307,1.3404792372,7.887507383,1.0537422071,6.283179166,0.6220933956,2.5281599332,0.4002505424,1.8572067527,0.837990254
96,Ventura,CA,856948,212.33402159,79.547443566,130.20577133,46.244944634,25.237173977,44.655943691,17.114695364,1.3766830653,12.026460816,6.8550057794,0.9351994384,1.0708826172,4.5484294155,8.0678330148,1.4044900256,38.989074488,0.712853408,6.2529087323,2.7018544501,3.9572306646,1.5790280154,27.666307939,1.2255909491,2.4812436,1.413590838,3.2338605198,58.074328327,6.0144415259,6.9683009581,3.4276892017,3.4098283784,12.977857115,3.5824408175,10.480438483,2.1474824958,7.9395673573,1.2852822071,1.3314711891,0.9934296337,2.2296482929,0.868367116
101,Boulder,CO,308401,207.35275945,71.102956594,133.97055604,46.179619248,30.647021989,42.747537134,8.9481496689,1.0026377203,16.231352359,4.1686069187,1.0513374291,1.0925714592,4.7113601,10.043196551,1.5889292796,38.99800508,0.4641673137,5.7758298458,2.7860044925,2.5190271493,1.3508156015,19.599512836,0.1668159598,2.2410907102,1.4806494036,2.8088695943,60.95415064,5.2692107629,7.90203842,3.0856903992,2.1152392651,11.901665999,2.2470206388,11.217991052,1.2157466933,4.9183071247,0.5893543679,3.7350638051,2.1261370766,3.1918260018,0.1245819288
102,Colorado Springs,CO,822312,208.04896807,71.40317401,134.28867434,50.111348671,27.475788435,44.66776775,9.510138445,1.5391872652,14.355728281,5.0723459259,0.5725359267,1.5654966141,3.0312490188,14.884273029,0.5939930994,40.964817365,1.0693131614,7.4888322739,3.6866166199,1.8692060217,1.1928346396,18.754403731,0.8136754786,1.1522235307,1.5331457136,2.739770315,63.773862628,4.1763159184,7.8514771819,3.489733452,4.6555547745,11.579094744,1.8681234902,8.4060522545,0.9727841042,9.1257246483,0.7700851303,3.9451035909,1.1151302858,2.6061647612,1.2251785582
103,Denver,CO,2854350,230.74108377,83.011210019,145.30019867,55.617543698,29.428087491,41.847546013,34.773320721,1.7183788662,16.397115493,4.8436429841,0.8506012065,2.7523429753,3.4389185876,12.943451898,1.7456260897,35.854115934,1.5647939568,6.5178530085,3.3119111259,3.4043657856,1.956252222,32.555599148,1.3438191156,2.314054297,1.7203449782,3.6403487293,57.951201749,5.0011000325,7.0871996245,3.1670371309,4.3326892993,14.74239848,1.9115218892,12.314384512,2.2022633572,9.3500695977,1.2849325287,3.6299344602,1.4572432217,2.5077978271,0.6441079801
104,Fort Collins,CO,330625,222.69433791,88.042869272,132.72783983,50.070751362,26.327914089,43.051026598,17.108485462,0.704713551,13.162819086,6.959972987,1.2973706408,2.9730770564,3.4840999621,10.782273258,1.2682710033,54.354550551,0.8008696634,8.2548979455,4.2561322057,3.4849930452,1.3034714099,21.930289332,1.1259671067,2.1848416465,1.7264229795,4.4352267835,47.210538175,4.7408718375,8.4617563571,3.6256351313,5.0734744016,10.798313804,1.6046415125,9.1482420248,1.6285057032,9.2853191556,0.7646227249,2.6216525292,1.5722892483,2.7077828369,0.6107446856
105,Grand Junction,CO,336195,226.08981338,84.95579092,138.60914929,47.916391314,30.546270307,50.14469024,13.182791825,0.6314931787,17.405278077,4.2828324561,1.1464676734,0.8624198073,3.0588238702,19.797727448,0.6722499494,55.173499627,0.7935852674,9.9819926613,1.650278681,2.5040097539,0.5259771666,20.035878973,0.6760791335,1.3703597763,2.3031529183,1.6769600256,58.606591208,4.7803516904,12.298097959,2.740808065,3.4287382638,10.053387395,1.3926153758,6.8699625258,1.8622171423,10.193930914,1.5201899603,2.3433507979,0.9287539715,2.8803782057,0.3648461597
