HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
1058,Monroeville,AL,25603,5.7495,3.7038,15.003,150.5544810112,59.5529542246,89.7071336244,0.5233495393,7.6534381389,2.0670721472,1.290262909,0.18596,4.121259285,1.8022700435,0.2554111961,41.1415047174,14.7050924757,1.5186083844,0.5619058438,0.3217633372,14.8542041452,0.2526613994,0.6503315555,1.3970729266,1.5511219792,10.4114393434,3.8843832494,5.8598366165,2.8060386745,3.02486,4.2420570715,1.3544354087,6.7828087289,0.9578897036,8.74618,0.4660551642,0.2249532114,0.4527800388,2.2910642194,0.6388492222
1059,Montgomery,AL,299881,3.0187,3.8,12.5434,141.1141768833,47.3666189137,93.0066971767,1.079741186,5.7209441308,5.6543239799,1.5634142526,0.02116,1.7237510831,4.1022052572,0.8616656863,18.5453427608,9.0716447817,2.6928638599,1.4792769123,0.5921942111,20.8681238262,1.5283578315,1.7243737882,1.5096544653,1.894601342,8.2512523326,4.7885045574,6.2978293489,2.8134899355,4.31015,8.1247479423,1.2803588569,4.7677207822,1.7707101224,5.77605,1.101070693,0.8380261456,0.9383172708,3.3602592957,0.734327407
1060,Moulton,AL,29736,4.9183,3.1452,13.4112,115.4349595208,39.0188283694,75.7639152983,0.1947196486,6.5486114369,1.5158376998,1.2440780248,0.10337,1.5459088961,3.147935666,2.5127758619,25.3769468606,8.2994236422,1.2547408164,0.8054784038,0.5231287378,9.3283889953,0.1559891103,0.6462080898,0.810879248,1.005063697,10.0621122817,3.6481520841,5.7026776286,3.2737093446,1.65497,4.3039940985,1.5893136482,3.7550508232,0.619445969,3.64074,0.6585743752,0.1909318182,0.6527343495,3.1511844212,0.1251682442
1061,Muscle Shl/Sheffiel,AL,50099,4.7578,4.6236,18.8968,149.4257287867,44.1928195773,104.2448157437,0.2610112258,10.0482989026,2.5404951758,3.7233729712,0.23579,2.016566763,7.2883422713,0.3926584405,19.9399172198,11.9457994322,0.5924524665,1.8016417848,1.330548162,16.3734428482,0.0976376862,1.3545070765,1.0214764596,0.4856653305,12.3322800888,4.8489619431,7.446491209,3.9372371861,5.43318,7.7891914139,3.4459284912,1.6074793812,1.720239456,5.6074,1.5763397192,0.1655906122,0.1111627919,3.9008229905,0.0587748945
1063,Oneonta,AL,20287,4.29,4.5815,16.7086,192.1096122179,79.9802467608,111.1079396651,0.6055255164,11.1605892414,5.1593560481,2.2906307198,0.21213,1.722312922,4.7836764208,0.7767415024,41.0652616741,8.4321425298,2.471648218,1.5219983888,0.6499044989,27.612818032,0.7394237286,0.9732240208,2.3147590281,2.8893600659,12.607366605,4.9516241002,7.3362018923,4.6536402356,4.88888,10.9287325798,2.1718865379,7.0741212434,1.8676729129,7.38838,0.8858260478,0.910983023,0.8627870315,3.5900669288,0.1921669296
1064,Opelika,AL,118895,2.5759,3.4735,11.6269,136.4420080284,51.5314314276,83.6227107023,0.132011921,4.433440091,3.88600241,1.6300893988,0.02788,1.5453757532,3.7403634362,0.1482907339,21.7547505688,5.4972155912,2.1686946711,1.0086097778,0.7920754076,20.7557532731,0.1432365732,1.7241450948,0.8593241243,1.6971336999,6.4472722542,4.6120949567,4.8703641946,1.2425055909,2.47723,9.0949652331,1.3024823693,10.7083945613,3.6984139711,3.45709,0.8798568955,2.7199910084,0.4104144817,2.5050096018,1.3085595969
1065,Opp,AL,13386,4.9749,3.8077,16.1125,148.4670793331,66.6686732129,80.9490591235,0.3690854379,6.5720083455,1.7311505374,1.0565350684,0.03933,0.9477361726,4.1606231097,0.1931742834,53.6173136128,11.0492536199,0.8863802739,0.4701209815,0.1900012865,8.3273023945,0.2083321269,0.4290263718,0.713182651,0.945427482,15.9746207487,4.2437875212,5.6276503194,3.2123830658,2.7598,5.1832698892,1.2551366986,2.5230483827,0.5757467962,9.62815,0.320487768,0.3053421598,0.2848971887,2.6121360857,0.1547607716
1066,Ozark,AL,22261,4.7313,5.4377,18.5799,196.8466519489,79.8714367586,115.6937062157,0.5166101022,13.4335593951,6.2816119304,1.4469943347,0.02904,1.1046151587,3.6718435876,0.2841021567,46.9151056565,11.7499969402,1.5015782809,0.7779485351,0.2668703202,21.7797173586,0.0809917613,0.7341664968,0.493413933,1.4955964167,20.9928649344,4.4933010126,8.3717271036,6.023300864,6.79704,11.1352649913,4.6282060331,2.8068528327,1.0210043987,4.13802,0.5325607716,0.3476830954,0.4794476307,5.9488338377,0.0592247887
1068,Phenix City,AL,57537,3.7908,2.752,11.384,131.5008300659,54.092445927,76.3410409986,0.3733150114,6.0433285118,4.9838757734,1.7399663564,0.01726,1.2649397143,2.171898323,0.5619065939,35.1686681617,7.6096758746,1.8452203133,1.0237292283,0.1103971101,13.0788062864,0.2108352077,0.8886290618,0.6791216828,1.12816759,7.8149047431,3.1324816176,6.0210472277,1.332646008,3.89349,5.7966597377,0.7804161448,5.7605085211,2.1928550835,6.01331,0.8106121173,0.3164771777,0.0431468385,2.0313659831,0.5117957431
1070,Prattville,AL,33987,3.74,3.2021,11.9089,110.6567948028,37.8911876746,72.1552220587,0.4246675585,6.2180575383,2.4833213998,1.5946024378,0.01659,0.7379002709,3.9811319897,0.3662297279,19.4396464248,8.3835920704,1.1310058588,0.6447585517,0.2562497211,15.4794657258,0.5866398831,0.7122574852,1.0150234406,2.7496707286,5.7450749701,3.5126795131,4.3372592177,3.8454461764,2.2569,3.4830463788,0.8712109731,5.9640874181,0.7900922717,3.03815,0.5384103061,0.4045620234,0.3842419314,2.3679771784,0.5234128443
1071,Red Bay,AL,7413,4.844,3.5655,16.8398,125.8627223925,46.2398438435,78.4993076853,0.2257652503,8.4387461844,1.39153462,2.5325913726,0.17836,0.9010650217,3.9356511076,0.2640363243,33.4202481184,10.2134171922,0.527364503,0.8673682672,0.4128254928,8.849222111,0.1413391209,0.525387618,1.0260717253,0.734523175,10.9354295569,3.6784499877,6.8663082932,3.4579063006,2.65158,4.1507655321,2.4643427822,1.3508235281,0.7209518309,3.82593,0.6509634105,0.2253553352,0.0953913262,2.9207402811,0.1231849149
1072,Roanoke,AL,12002,5.899,5.1226,19.2616,157.3031616199,52.5435919589,103.9554778074,0.2093209388,8.0456184217,3.2893265314,2.2316190551,0.11763,1.0025418841,3.5201900616,0.1676706017,36.7424609764,14.6119657967,1.7070551346,0.8873407201,0.3020085231,11.045402999,0.150325459,0.7307529833,0.9633875998,1.8951115439,14.9386908722,5.754721669,7.3383475634,3.5592818092,2.82327,5.0666886944,1.4940285131,7.0155408259,1.6332527073,4.63194,0.5505016723,2.1195145802,0.1829783395,3.9428728493,0.8446690092
1073,Russellville,AL,26706,5.0009,4.4197,16.4953,157.3464936225,57.2474910847,98.69152963,0.3097362327,10.4992443912,1.9976951391,1.3521062579,0.27701,1.2528439498,6.6379889485,0.4927212903,28.3886149268,14.2476655757,0.7214410318,1.1034308059,0.470411728,20.1524034065,0.1235198178,0.5263607096,1.0969915538,0.8040410323,13.581928982,3.5891947467,9.8544890674,4.6136615631,2.6942,8.4565050653,1.8726832238,1.9299154867,0.967907258,6.73104,0.83167299,0.1620609514,0.1464828382,2.5513995338,0.0539273458
1074,Scottsboro,AL,31623,3.6546,3.7914,12.6395,172.1358679224,70.9802418192,100.6612142605,0.6080581848,12.4943274066,2.0637395657,1.1560680591,0.2162,1.109978601,6.4687407606,0.2185477663,35.5281070635,10.3284069799,1.3216595203,0.7815135611,0.3511447991,26.4477925946,0.555834819,1.0352344505,1.9383671691,1.0755034282,14.8935208179,2.7463802515,7.3744256089,3.0807184816,4.9038,8.4343351504,1.8158804145,2.9812080309,1.139403486,11.25347,0.6037875878,0.3106698394,0.4756706525,4.7158564199,0.6430327656
1075,Selma,AL,71142,4.8394,3.935,20.1306,143.7292853024,52.167558419,90.5526615676,0.2431222003,6.12507062,3.9086581658,0.9304782444,0.07547,0.5610688025,2.8546987655,1.4867700628,29.2360390335,11.0228029842,2.0139270779,0.4570453652,0.3094128858,17.7383720525,0.2479065127,1.6069323065,0.9450290449,3.4762222737,10.8488019293,5.2971975268,6.579068827,2.7650419528,4.12685,5.8029713287,0.9032870806,6.7980490333,0.5810648302,6.5022,0.3482593214,0.3807449959,0.2632537039,3.9351891016,1.270208684
1077,Sylacauga,AL,35934,4.4862,5.0615,22.7451,174.1548002672,67.3400841902,105.9573936309,0.4408206446,8.8325988042,3.4658385966,1.260863152,0.1576,1.4373359822,2.8712537479,0.5209720543,25.7990950811,9.7902182995,1.815424072,0.9761564509,0.4415481439,27.1055670097,0.4945612909,2.6842308178,1.5435159829,4.0404382823,15.3809466297,5.4807632098,6.8556859773,2.8926390941,3.52671,14.384675725,1.5652290403,4.565618356,3.2391401679,11.81339,0.5615436001,0.7195741552,0.9087671018,6.342078964,0.1004344669
1078,Talladega,AL,36451,5.9535,4.5012,18.703,152.7032473856,48.7631019049,103.2845966203,0.5148639379,12.34218094,3.5295353296,1.1595419764,0.32293,0.9715712179,2.8657365246,0.4436565029,19.087219596,9.9827457287,1.5741607957,1.0621154779,0.4850629139,17.8893506766,0.3592743297,0.8519453869,1.111931667,3.7889488771,16.6457466837,5.3230437425,4.497095344,4.5610512425,2.68343,11.7610063259,1.2518871262,4.1364874636,1.2728046152,6.87703,0.5882960288,2.5518934464,0.6186303518,5.1564995816,0.0628335806
1079,Tallassee,AL,11680,4.6204,3.7285,16.1328,173.0518596256,59.8359760221,112.2815752352,0.6779308316,6.9980751772,3.1064105816,2.0390037421,0.01818,1.2020121062,3.9141309972,0.4710749316,35.638828123,13.3826481478,5.7176185389,0.8420498696,0.4083552677,17.5081797113,1.0321415799,1.060388437,1.8683524537,1.3057714259,17.4477635411,5.3301510148,8.0520286754,3.2315475953,3.62852,6.6688855288,1.8216655852,4.6780906193,1.3848243041,4.89083,0.6382474906,1.1114317499,4.5047453902,3.6286584745,0.9782925686
1080,Thomasville,AL,16528,6.0525,4.2987,19.6833,168.9012031764,70.4879440492,96.5616635612,0.543409883,7.3675109322,2.6588271848,1.023373532,0.18795,0.8499796641,2.4562423763,0.4522017306,49.3496855103,18.7447514892,1.7586279995,0.6315137305,0.3837254285,16.6827725552,0.3397357435,0.840039551,1.3584983934,2.026662697,10.6925367219,4.3504253949,6.0669905983,2.9303412451,3.35009,5.2583660528,1.2380269586,4.2730632902,1.1123294883,6.02107,0.4606917254,0.2721360276,0.4524979308,2.7189456679,0.7858038021
1081,Troy,AL,29634,5.1077,4.2941,16.5454,166.8245389814,66.4311582043,99.1654252625,0.4802450955,8.8448944296,2.6245002054,1.8170580534,0.0243,0.8503613967,2.8950611138,0.3405887682,30.3614952621,22.9608528203,1.1950487296,0.6455357406,0.2544736546,19.1304932011,0.5371107921,0.711555355,1.2767709828,1.0187671992,11.3589972228,7.030809274,6.0356931164,2.9205016383,2.923,17.2039804401,1.5461244736,2.9104273542,0.806326837,6.65829,0.4536964791,0.4723646269,0.3948362403,3.114012575,0.4740271264
1082,Tuscaloosa,AL,189818,3.2222,2.6642,14.0966,152.8032044075,51.7694707186,100.0083071778,0.9555478205,4.6988637648,3.2657558571,1.2106881374,0.45686,2.3730759487,4.0152397934,0.5369923957,26.6570335421,6.7071010698,3.0478732849,1.0780239744,1.4562498352,17.7269535474,1.0617665673,1.0395160156,1.50377422,3.922548121,6.7375212279,3.4228816347,5.9240499493,2.9125766105,2.63391,7.1687609951,1.8293434836,17.6844281283,2.4702624291,6.03748,1.0087888017,1.9181909596,0.5507563465,2.4619689904,0.0292904397
1083,Union Springs,AL,10817,4.2596,3.4254,15.3056,148.7688825718,60.322609104,86.4823154897,0.5672495125,5.1180141887,2.9754298286,0.8682760055,0.03769,1.166519472,3.0423988356,0.4661176781,29.4119336416,15.081601092,1.6208196886,0.8537009758,0.4114339721,27.098219522,0.611862711,1.0010636245,1.4453379968,1.2263619897,10.4441750788,4.0267393617,6.3447117,2.3484645479,2.80263,4.9137407006,1.2890352733,4.3567147574,1.7149298801,4.36761,0.6019893987,0.8637988183,0.5187690875,3.3030463046,0.6981794365
1084,Valley,AL,32437,3.4933,4.5097,13.7358,157.3247526906,49.6698988525,106.8722526337,0.1261985022,7.5744985014,4.0422320047,2.0294129007,0.03902,0.9213585729,2.8424839991,0.120207034,20.5112863118,10.6989016992,3.3457279502,0.7286412664,0.281440977,21.2507393982,0.112643814,2.5924448191,0.7203987982,1.5424008769,16.8334528859,7.0314114048,5.2258322365,6.043830179,4.44533,7.2855699999,1.1618628516,6.7194096626,1.4881974468,5.8486,0.4761087837,1.80277955,0.0740900291,4.1863367624,0.6976135923
1085,Vernon,AL,9676,4.8569,5.3911,19.089,173.4212456557,75.639137882,97.2651805693,0.3821069169,6.9111832849,1.9434342304,2.1076671143,0.17441,1.268874395,4.5908721244,0.2406496189,45.0510719287,13.1760290626,1.5223070621,0.6076365995,0.4363996294,23.0328234544,0.7323428535,0.5142219205,1.7582749117,1.9419123598,15.2929599234,4.009762926,6.5933860728,3.6478560136,2.94865,7.0459825657,1.4080088766,6.4813624032,1.0552617041,13.58008,0.413225033,0.8285335614,0.6759786083,3.1506085506,0.0713022415
1086,Wedowee,AL,6189,5.8892,3.7487,14.6695,158.7337286913,54.7292692622,103.1043331293,0.5122936139,7.5253665966,3.7167353478,2.1074031924,0.43845,1.5351280355,4.7155270132,0.2062133653,33.4066410676,9.4191451088,1.678832167,0.8695104731,0.5006268269,13.0025277921,0.2830248688,1.0149080457,0.9394435025,2.1931496024,16.4127143376,5.031722205,8.1432475804,3.1101351639,3.22654,8.7285566716,1.7569671501,7.0676756104,1.569720812,6.6575,0.6998977103,1.5570498618,0.3262492052,3.931842018,0.7683447662
1088,Winfield,AL,17862,4.5024,4.4633,16.9866,145.1836587707,59.893448797,83.9546149155,0.3178986723,6.8325019241,1.9847260964,1.4020477441,0.13416,0.7825248557,7.0712632584,0.3410179985,21.6971219786,8.3916692693,1.0960536649,0.6435649184,0.3220021701,28.0670258865,0.3875530843,0.5036320202,1.3723065694,2.0405306382,17.5791693259,3.2118828221,5.3596946854,2.9555822714,2.48378,9.2576057757,1.3971812836,3.6981474384,0.8431078213,4.50486,0.3813441366,0.5494113776,0.3845970185,2.2704252362,0.0709916072
2001,Anchorage,AK,263528,2.0577,2.4542,13.7155,168.6877835501,57.8545368117,109.9818404107,1.00416075,8.0888631043,4.8596332417,0.9207629323,0.01664,1.6558243714,4.7912612296,1.0792170688,30.7598610955,6.8214508775,3.3876202685,2.9401543804,0.7133369924,17.7478246365,1.4850690073,1.1736948885,0.9782332335,1.867774891,7.9027357824,6.3867431037,8.0834573187,4.0434393706,3.11613,9.2423431881,0.865553596,13.7485747476,2.7227244542,7.04439,0.8877338998,2.4183024736,0.8425677006,2.7824561669,0.0678946288
2002,Cordova,AK,3048,8.4524,4.7629,22.3323,244.6703759292,108.4079134167,131.6600043396,0.6647531043,10.6410632837,2.754131566,0,0.02031,1.0730664019,3.9836144802,0.6657995578,94.2057716822,7.5697571364,2.1156484558,1.755721748,0.486818557,11.193197351,0.8566126601,0.688653909,1.3644147569,1.2143130235,10.2657366772,8.0425912978,10.3830523123,4.331979654,2.48659,5.0292112045,1.0741609025,9.2162556664,1.7483377477,5.61286,0.5204544987,2.093188578,0.4916372919,3.0613617162,0.1073176128
2003,Fairbanks,AK,98107,1.9641,4.1981,12.0242,192.2447251331,71.279757738,119.3864617285,0.1118606466,10.1496683927,0.6558640065,1.0845622851,0.01837,2.3216922804,8.9074458809,0.1248226998,38.4379108648,13.8887809831,0.3578572907,0.3424006946,0.1050948978,25.1355507624,0.0957512426,0.1346707134,0.3219896,3.310211935,13.5226713244,7.9179715358,15.2859126739,5.7603885985,2.29677,9.4666969393,2.2796361015,7.8491270366,0.3064293202,6.41061,1.6218034574,0.3613429617,0.1126957688,3.4877241032,0.0843059915
2004,Homer,AK,11492,3.1085,4.749,23.6773,204.607897199,80.9257403785,120.9893959582,0.4890347823,8.9653602258,2.0566200834,1.1497053319,0.03023,0.8142562135,12.3481134828,0.5129240683,70.9690896422,31.2231621292,1.4477379942,1.3416870319,0.4342609504,8.3152547185,0.5155806851,0.5242242426,1.043121117,1.0060941133,9.589166262,6.1120396726,8.8059495972,3.4725523644,1.93342,3.5656388098,1.2835137958,6.3185273678,1.2086663919,4.50327,0.4376784582,1.4730966096,0.3969353662,2.3275723154,0.1073809794
2005,Juneau,AK,36841,2.9274,3.7381,16.4875,203.7718400166,79.9604744683,122.3475013798,0.2159350654,13.4714204907,4.6045558321,0.9792913323,0.04635,3.1848712894,13.6202234463,0.2416018165,50.562738774,13.3611237559,0.6428069418,0.638153941,0.2165854239,21.4285710144,0.1985235527,0.2593176739,0.8025274359,3.1144586569,6.4564890943,9.9174581685,8.7316960535,1.6900584977,1.14234,8.5057722591,0.7463857149,14.866966376,0.5030647234,7.59444,0.2393994256,0.7333894921,0.2018874091,4.6468063097,0.3075329905
2006,Ketchikan,AK,22048,2.5137,4.5798,19.2707,181.1666696581,100.127632307,76.7260804503,0.3031686418,5.671725433,1.3341108996,1.1568753961,0.0487,0.7016468933,13.9730600091,0.3670669773,56.8531925688,8.1441975099,0.8407104457,0.9138127127,0.3511666262,32.1215524485,0.1556905127,0.3464770751,0.8818457998,0.8778108773,4.4719226229,2.9589545341,7.5802588178,1.6840838253,5.16519,12.4736773997,0.8661546188,4.2121162293,0.5978589468,3.05126,0.3768615177,0.7960419868,0.2941627497,1.5708489918,0.3355624358
2007,Kodiak,AK,15397,3.3029,3.8234,17.1415,184.6734600753,82.7540559468,99.0397837617,0.2608810449,4.6104620594,1.3093642096,0.5660396192,0.01405,0.413897179,7.8831688838,0.2533522585,62.0909571404,38.3388622692,0.7840714868,0.7904231301,0.2354718895,22.7137675296,0.2747027828,0.2651748536,0.5334114589,0.5163421371,4.5219602352,3.5078164104,11.5181804216,2.0772479288,1.02561,2.1234839133,0.4732237386,3.4746286132,0.7621766168,8.43287,0.2575158953,0.7820609172,0.2156662458,1.4461010852,0.0462920428
2008,Nome,AK,6530,4.2397,3.3827,49.6373,308.7916265961,139.3635050426,162.007613109,0.5940235821,11.300004276,2.2843668354,1.2686299649,0.00996,0.8449071995,15.5367016964,0.5620059904,104.1044264815,8.4169234002,1.6559488011,1.5831791347,0.4697901167,42.0240219489,0.6196631596,0.5525662598,1.4076552285,1.0578332705,12.1132435959,7.457463874,10.8106730957,4.9599314945,2.33266,4.2233830749,1.091063698,45.6489007084,1.603512208,5.37733,0.4316916748,1.9314392632,0.3983199471,3.1338631929,0.0612455973
2009,Palmer,AK,56331,1.8354,2.4472,12.5233,196.7701107172,69.5753209487,126.0200255741,0.511343278,11.4102120916,2.2829282794,1.6138557939,0.01716,0.8422492984,13.4235945153,0.517829854,46.5992993365,11.9952145962,1.6290307137,1.3871857161,0.3658108539,18.1328471331,0.6468115521,0.5562284651,0.8986142549,0.9452105331,14.653416582,5.1340464097,14.5859540144,3.1727029256,1.87412,6.578205452,4.3661731599,8.418457082,1.3394707202,9.36467,0.4250413035,1.4663508591,0.4031590021,4.4375223543,0.0824149315
2010,Petersburg,AK,4268,5.571,6.9188,25.288,223.6023682828,110.9856873641,107.8140630933,0.3457448665,13.5182419362,1.5906455576,1.245826964,0.08507,1.1093002705,5.0147382549,0.424299952,95.5760646778,12.1157273614,0.9437733121,1.0526566253,0.455563676,13.5509415576,0.1016856064,0.4076909441,3.4847334162,1.3145815224,10.7490760509,7.5082296061,8.3637365884,4.4857642288,1.88258,4.2681194749,1.379525138,8.6658163841,0.5684103049,6.1469,0.4227217103,1.1850522163,0.3204751057,3.8075503724,0.7347155923
2011,Seward,AK,5309,4.6651,2.8224,15.3022,181.8860104604,93.4371906196,85.4602260514,0.5814924586,7.8317656764,2.2117622869,0.7555760602,0.01297,0.9142654186,3.4878220458,0.5591063377,76.2903761382,6.6765126136,1.5864599468,1.4883713874,0.4168541916,9.7042769804,0.8968453438,0.5422892046,1.21298841,1.1404692073,8.8954856041,5.5806817056,7.0956025911,3.9293379532,1.96768,5.8735815668,0.6489448254,7.6879504852,1.3576242326,4.86189,0.5006042254,1.3989460578,0.4183112367,2.1615730448,0.0151478684
2012,Sitka,AK,8917,9.2117,9.0065,40.9927,251.8534865883,139.5975282877,107.9319240804,0.2773316047,7.8995328096,1.2826036033,0.8160219722,0.05433,0.6444709098,2.5747399085,0.3204869755,82.3978724651,12.1340110009,0.757842644,0.8560426804,0.3441846376,55.2836634748,0.1556434492,0.3366479767,7.3938790911,0.799294896,12.1166464451,4.3613709815,5.1467209862,8.5612971756,1.44355,8.0227271225,0.9760100432,17.0461307357,0.6166919795,9.87248,0.3440592448,0.9079221649,0.2515521594,2.2500331037,0.3834102863
2013,Soldotna,AK,32354,3.3684,3.8502,16.6753,172.8244420987,48.4359050252,124.1433505972,0.3371741529,9.9239473646,1.3770767276,1.7902396047,0.01732,0.4942480021,16.1753603543,0.3076599264,34.4540713272,15.1149406892,0.947155956,0.8638531369,0.2666337293,9.25508407,0.404569019,0.3279006372,0.8355168863,3.6470289147,12.3450932266,8.7268669107,12.1600947108,2.9644373066,1.42511,4.8593512341,3.4508022167,6.995285007,0.8682179437,11.4205,0.2567123682,1.0651160419,0.2373023736,1.9592048376,0.0711407755
2014,Valdez,AK,5727,4.0751,3.4925,12.7869,121.2149942356,67.8848931856,49.7063257298,0.2828227181,4.8194918063,1.186166366,1.3193209468,0.00542,0.460573634,1.8129836045,0.2525204481,58.9723016252,3.9577400458,0.7952414522,0.7422337917,0.2178752426,5.122289686,0.3504272268,0.2502613872,0.5319339744,0.5363567144,5.0400717115,3.349761838,4.8599686395,2.155779656,1.07326,2.8135091304,0.6762140692,3.5470147843,0.7904204778,2.53011,0.2190151874,0.7701353825,0.2168821561,1.4766283694,0.0287710799
2015,Wrangell,AK,2570,4.9427,7.1025,27.9306,295.5378990803,154.7164725161,136.1694534872,0.5236726425,13.2443577996,1.717876127,1.2692508618,0.08741,1.0312812589,6.8205280462,0.470590664,134.8171282419,33.1505884913,1.2195324779,1.2510412406,0.5012151237,15.228561237,0.3622682883,0.4734239096,2.761952856,1.279753913,11.4406642182,6.9871607802,11.5195489897,4.4135704607,2.85258,6.280906994,1.3175596125,9.6584959704,0.9096166746,6.78321,0.4742200176,1.3585328567,0.3512018564,3.5486692391,0.4150638899
2016,Barrow,AK,6301,4.2419,8.9523,74.6055,232.5376559616,135.0098585021,84.5049886302,0.5846585129,7.6432066411,2.3905393394,0.4040697366,0.01148,0.8539296898,3.543394776,0.5250787536,108.0939438012,6.728834917,1.5598132345,1.6360327585,0.5439101619,10.7276967415,0.4858599277,0.5364171626,0.8217692909,1.1435986278,8.4635940919,5.7602026275,7.5239246905,3.6569046254,1.85053,14.8248973012,0.7766297944,8.1790947868,1.664408759,4.52964,0.4831117709,1.40756711,0.3844317065,2.4197519393,0.0227661259
