HSA #,HSA City,State,Resident Population (2010),"Total Physicians per 100,000 Residents (2011)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Medical Specialists per 100,000 Residents (2011)","Hospital-Based Physicians per 100,000 Residents (2011)","Surgeons per 100,000 Residents (2011)","Resident Physicians per 100,000 Residents (2011)","Allergists/ Immunologists per 100,000 Residents (2011)","Anesthesiologists per 100,000 Residents (2011)","Cardiologists per 100,000 Residents (2011)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2011)","Critical Care Physicians per 100,000 Residents (2011)","Dermatologists per 100,000 Residents (2011)","Emergency Medicine Physicians per 100,000 Residents (2011)","Endocrinologists per 100,000 Residents (2011)","Family Practice Physicians per 100,000 Residents (2011)","Geriatricians per 100,000 Residents (2011)","General Surgeons per 100,000 Residents (2011)","Gastroenterologists per 100,000 Residents (2011)","Hematologists/ Oncologists per 100,000 Residents (2011)","Infectious Disease Specialists per 100,000 Residents (2011)","Internal Medicine Physicians per 100,000 Residents (2011)","Neonatologists per 100,000 Residents (2011)","Nephrologists per 100,000 Residents (2011)","Neurosurgeons per 100,000 Residents (2011)","Neurologists per 100,000 Residents (2011)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2011)","Ophthalmologists per 100,000 Residents (2011)","Orthopedic Surgeons per 100,000 Residents (2011)","Otolaryngologists per 100,000 Residents (2011)","Pathologists per 100,000 Residents (2011)","Pediatricians per 100,000 Residents (2011)","Plastic & Reconstructive Surgeons per 100,000 Residents (2011)","Psychiatrists per 100,000 Residents (2011)","Pulmonologists per 100,000 Residents (2011)","Radiologists per 100,000 Residents (2011)","Radiation Oncologists per 100,000 Residents (2011)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2011)","Rheumatologists per 100,000 Residents (2011)","Urologists per 100,000 Residents (2011)","Vascular Surgeons per 100,000 Residents (2011)"
1056,Luverne,AL,10078,114.10423908,33.614539337,79.233055544,12.310221629,17.597665264,46.249919074,11.908514739,0.2620046612,6.4924052229,1.5880567441,0.5613965073,0.8244519093,0.6355680474,3.0307209602,0.3067558648,15.691138352,0.1455343586,7.4465281592,0.7289880895,0.4790816927,0.3370095829,12.346378836,0.2772797928,0.4933000571,1.0640693449,0.7513734623,86.743307417,3.2005346097,11.23255616,2.3590808333,1.3322175673,5.5213959681,1.1192432009,2.1634904433,0.3704974891,5.5556233001,0.1197379599,0.9124734042,0.1587679738,1.716963136,0.4983651646
1057,Mobile,AL,523352,174.59052063,58.159785887,114.33661557,40.883199765,21.811351777,39.082756762,37.234057821,0.8818867975,8.849429574,7.7929702748,1.1978713484,1.7154464366,2.4871211776,4.165705179,1.2993236597,19.853841428,0.3715744263,6.2628093905,3.1653715881,1.1939615558,1.8179389068,25.0432617,0.720056763,2.7900689474,1.0564474645,4.1084691884,55.268882046,4.0528993713,7.5601605919,2.7744741916,3.7638117221,13.229997674,1.5964632902,7.2390453431,1.9223110503,7.657837586,2.0117489643,2.2746010798,1.4721036742,2.3951200644,0.3760830937
1058,Monroeville,AL,24799,167.20439334,60.154514489,104.19381916,17.62938972,20.490931703,46.434272455,22.096063316,0.3634533178,8.4421561839,2.7212325656,0.961456474,1.0988464545,1.0134151236,2.668868258,0.4688967759,34.296101758,0.1555716355,9.5372039198,1.2247030529,0.7146019744,0.6441073889,19.942332864,0.3497555388,0.9899894558,1.4423387166,1.4365746021,62.720245085,3.5667597771,10.65884485,2.6883958092,2.4201949621,5.8488134239,1.4115607729,14.079436352,0.6361514926,5.1322089391,0.6321810737,1.2598700189,0.5365784045,2.4600747755,0.3752361087
1059,Montgomery,AL,329908,148.48157913,59.469334446,86.741182477,33.422818906,18.60098024,27.928720036,15.846387377,1.0048889849,6.1066613847,5.0603377473,0.6934738758,1.0784937723,2.1356540555,4.028799145,1.0434609668,23.370857089,0.5516659325,4.9627659977,2.5060397392,2.3655910068,1.3252317643,25.8116294,1.0111559939,1.9663686269,0.9963222763,2.4560989744,38.046444793,3.4301049102,5.0104809628,1.953780954,2.1057686175,10.370191203,1.0291762907,5.1520574996,1.3110378789,8.3125973116,0.6807648528,1.5676843585,0.3713668708,1.3943732768,0.467719028
1060,Moulton,AL,43688,143.59541339,55.664312979,85.824119489,21.016951542,21.005973663,35.871411996,9.7097284742,0.4671378368,8.4100466802,3.1747876632,1.5106023719,0.8336269197,1.3565186784,4.2108713621,0.1607818719,30.736356393,0.1403565862,4.5276628058,2.3782384541,1.1117514633,0.5687239081,14.663261729,0.2047497146,1.1110096002,0.6001955344,1.1363514597,65.955301451,3.0197931528,4.5021139143,3.6399454191,2.1060845921,10.414538183,1.2567244951,6.2918817458,0.6985208337,7.7946435825,0.8472106361,0.9874749282,0.2706231061,3.3980375527,0.3872363017
1061,Muscle Shoals/Sheffield,AL,49941,152.4040295,53.024802096,97.38955319,29.578714129,20.665177647,41.267336103,10.258282102,0.3040963083,7.7879483434,5.2856034595,0.9877191652,1.729385584,0.716140056,9.0413236925,0.3085733853,23.523232537,0.0883577827,10.317769746,2.9748593525,1.8105259187,0.3607211662,20.266245974,0.1528788249,0.7291118489,0.9239559011,1.6060116343,53.323943072,4.0592736007,3.7157097354,4.1368444791,3.7713527648,9.047538898,2.6018536833,2.806210732,1.5276375696,8.7143906871,1.2507578107,0.6500990369,0.3457147162,3.1970663607,0.2631009534
1063,Oneonta,AL,25479,218.33810344,91.074440388,124.59737382,50.743927684,22.566140893,36.104811301,42.928154365,0.4796604238,9.5953573874,7.8973404755,1.629611933,2.1423986559,2.3862610576,8.9533788045,1.514549713,41.64480814,0.5668062289,4.9082328364,2.9864826895,2.1894171726,1.1693304173,31.959564333,0.7583070786,4.048037873,1.6531178228,4.3271912732,52.918169375,3.6117810158,5.6559267319,3.6120276561,3.8542557533,17.674055054,1.5295218634,8.7429575391,3.6656924607,7.6983497349,1.1457742234,4.3178625976,1.1953119749,1.783347251,0.4302697271
1064,Opelika,AL,151032,131.54718463,53.65260359,75.48777703,26.04662135,15.178969494,27.275401969,8.4956842543,0.6244587015,4.8430659385,4.0951393142,0.6774667778,0.6995206511,1.8502558683,4.8171091741,0.661922242,21.950724863,0.1484143731,5.2583509798,1.6792965659,0.9587042905,1.7150696894,20.281839465,0.1517136763,1.9065420757,0.6770984927,0.9903110206,30.025121558,2.8926421678,5.9721485106,2.9612053331,1.7750582378,11.396981379,0.7259277137,4.2932036908,0.7015749444,4.0578988296,0.6567705827,1.7226194497,1.1442288717,1.5390696892,0.5128092086
1065,Opp,AL,13454,146.11287869,51.269764252,92.92267144,20.746170416,19.281600213,47.708508036,6.8263329436,0.3615290738,6.9320363693,4.5578619471,0.7033412311,1.0882843797,1.1776024248,4.7322315429,0.5269774159,32.466854054,0.2183055884,5.2511018291,1.1096636057,0.7009676858,0.4823369123,10.030816841,0.1349027009,0.5908652163,0.822188663,1.2689345313,114.42678819,2.5486653266,10.85855319,2.498697672,2.0621363444,9.8586866551,1.1162734609,3.7022493423,0.5820448367,8.7389225422,0.4276945889,0.6895589399,0.4380555147,2.2648400963,0.5992244335
1066,Ozark,AL,22040,143.05938354,43.863528019,97.03921671,29.473396713,20.885734281,40.461148287,6.6674536001,0.4619563343,8.8799472974,3.3230466139,0.8106278011,0.7942031289,1.7434424882,7.7110444296,0.8532927678,20.81290258,0.2466242882,4.3418830615,1.6294158504,0.9037526063,0.6664889139,13.23221936,0.0904245954,0.7438535892,1.0157661958,3.1498010051,82.904800618,3.4849168261,7.2169223668,2.090108206,2.6336557957,10.296877452,1.5342192115,4.6726141717,2.3095428743,4.3110088624,0.6115977884,0.2424360105,0.6585651977,2.8883378568,0.8430120573
1068,Phenix City,AL,74519,165.46590426,74.029816447,88.120903645,30.257767635,19.708444993,29.917035754,17.830179097,0.5537026629,7.7418623638,4.6900977348,0.8663405564,1.3741359898,1.4771377573,4.6399320678,0.8122708964,45.670040855,1.2451111242,5.7033389552,2.3497032569,2.3998570526,0.7568933573,19.215709933,0.9351772793,3.0088226362,0.9564894771,1.6404413327,38.218264208,3.7223243697,5.3977319182,2.0031354702,1.5005919904,9.3765090499,1.2363671552,7.1403007406,0.8373157459,5.7817905075,0.6003397908,1.3982081445,1.0660147767,1.793942239,0.5160918991
1070,Prattville,AL,48916,134.05620605,53.374872528,77.910529209,31.319298953,18.071660138,25.297760759,12.009556472,0.5609371521,6.3226207855,2.9743805565,0.9685172366,0.694143191,1.2139541018,3.7780232615,0.5964826395,26.158734039,0.3305278606,5.1855611319,1.4605360532,6.4700100705,0.7548184174,21.290675778,0.5532386383,2.3319011499,0.8280094527,1.4289029026,31.652273855,2.908037353,3.7382760441,2.6522896874,2.5146067785,6.4106851666,0.8522133404,2.9662361109,0.7512499819,5.1560947573,4.2252407497,1.0173218106,0.252030395,1.1057605767,0.3976634393
1071,Red Bay,AL,6678,157.75889431,64.171482965,90.949266607,22.968070686,21.069334578,43.107643612,11.077754337,0.3239485638,9.0239885258,3.9396123478,1.865089551,1.3066873534,0.5786221205,6.9224608769,0.510191465,45.144860843,0.0749524504,9.9798332124,2.0563638576,1.089793375,0.450281955,12.853412247,0.1994359423,0.6163023301,1.2097617922,1.3409935467,64.59466414,3.3728341473,4.4552347897,3.2467456465,2.5520362636,6.4545351686,2.4581126316,2.6455003879,0.8807709572,4.3673626704,0.7387008965,1.0016889803,0.4529142619,2.7916872512,0.6135311109
1072,Roanoke,AL,11781,268.50171345,116.71587989,148.45304274,42.365242466,23.772429994,71.270268188,18.190758294,0.646948798,10.704898017,5.7734223616,1.9533229284,1.5344433735,2.1227008484,8.6722387255,0.6998816689,65.525140468,3.7324499224,10.137528375,3.2756558376,1.907407724,1.5197674893,37.452860649,0.2490798714,2.4699938285,1.3911298434,2.541637748,98.162580324,5.9283696563,11.801726714,13.335405108,3.8366403342,14.198574568,1.8327508928,7.4008851903,0.9964472944,7.5336614845,0.9657153282,2.6922141706,1.1380774692,3.2540449877,1.0168067161
1073,Russellville,AL,27793,180.04788081,74.33405747,101.89440622,26.146882208,25.644464774,46.901041631,10.599323053,0.3076519833,12.365008939,3.8445708868,1.2048672297,0.9964362927,0.7703623349,10.4939168,0.3348541156,38.904657158,0.1022411039,14.863862605,1.6910078812,1.2723012393,0.3666022146,23.292094756,0.1485224554,1.0423810029,1.0414288572,0.9735387732,56.326504257,3.6891341041,6.4621797151,3.4019358495,2.3014676637,12.439437938,1.7837918854,2.7592449484,0.9308363997,4.4483068233,0.6750764101,0.6891876384,0.3904056759,2.5556603279,0.2579632663
1074,Scottsboro,AL,31428,248.52913361,108.53753901,137.66004528,36.084992089,25.182321699,64.926898984,14.425902282,0.65135705,11.954779615,4.8417439071,0.7866203507,1.1519007921,1.2534972438,11.515491572,0.3017105985,66.718688457,0.3466449251,10.563041828,2.8061166754,1.0380694438,0.9635414906,25.286176899,0.7546876247,2.0860902195,1.2989340016,2.596953312,111.18461803,3.455480742,11.217780185,8.765882586,7.1055587587,17.331740127,2.3067978751,5.8208931015,1.0020168113,8.06348155,0.6519064204,2.2667366023,0.7147726533,3.7621980396,1.4994424827
1075,Selma,AL,60771,187.6418453,77.884748216,106.85164347,35.359280985,20.120685287,42.012006144,36.139808739,0.4533263134,7.7171506544,7.0722805522,0.9808302809,2.2925655132,1.2838498214,4.9688347007,1.9790761274,40.151848438,0.4238733967,7.9167289963,1.5724607613,3.06278841,0.6452490723,24.532982383,0.5288601812,2.4894293213,0.8925493856,4.7640637532,71.842802748,6.2851212886,5.3331017806,1.8191829841,4.9129434731,13.463783693,0.9798592403,7.3958639863,0.742634774,4.6325573937,0.7647100336,1.0745574482,0.5796536491,2.8125250204,0.2982814146
1077,Sylacauga,AL,26050,271.6471904,99.116065728,170.23465459,59.037052659,23.668549128,75.26651917,46.899307075,0.613013886,10.4850815,14.615054707,2.0347069131,1.7991980908,3.0250052865,9.6720455159,1.0380165599,31.002341078,0.7042903958,13.167746569,3.4493329878,4.2934974659,1.1476738403,44.855004788,0.8706016777,4.8603126085,1.6496649332,5.7621046155,115.11274857,6.8503753976,10.277765488,4.2965437243,4.2435892042,23.191966375,1.6694125805,7.4354789682,1.1469765035,9.2942555878,0.9808353033,1.9406791277,1.4555681678,10.870994788,0.4843946425
1078,Talladega,AL,38162,189.09135,67.531342377,119.13011849,39.615977615,24.138408141,45.711293538,38.645578431,0.567160974,10.857617465,5.4905061982,1.633775826,1.6371059848,2.0771044584,8.5090193427,1.0251396909,20.251622865,0.6504596764,7.7255085141,2.4969415091,3.8206823528,1.0366026937,28.641639236,0.6662932324,2.2289241294,1.4326932505,3.0756049663,73.625840416,3.776237836,7.6260694312,3.3774958686,3.3613457585,19.22791573,1.4359455653,5.914501849,1.0510154505,11.381422049,0.9543384387,1.6128824938,1.4374724876,2.7377045694,0.5266258914
1079,Tallassee,AL,13878,137.26827699,46.790165642,88.712530563,19.237718388,19.440341125,46.44051198,9.6956288629,0.4458945593,7.8243700159,2.2880711323,1.2094076358,0.6913231917,1.0738950757,2.951009749,0.4774482585,24.976400526,0.2098175397,9.1480630574,3.4499145483,0.853473557,0.7173528521,16.4408819,0.3989430678,0.9788188497,0.9082364494,1.0960550466,55.163508606,3.0580867179,11.414550089,6.3377098038,1.3805658258,5.567824213,0.9082044518,2.6741152288,0.5843403931,5.0960219933,0.214374459,1.0550201208,0.3302578546,1.3882610928,0.4662009749
1080,Thomasville,AL,14863,208.43742315,83.264711152,122.54441906,35.901247409,23.440221955,49.678919168,35.321065982,0.7967696912,10.38962979,5.8405515342,0.9661699127,1.7383374535,1.9217467335,4.6366376234,1.0649532825,45.394731642,0.4104363056,11.165647836,2.5623890789,2.0150114065,1.3083166542,26.281852022,0.7828162401,2.1756102995,1.3033938307,3.4670057707,72.363866219,4.6617965474,8.1945696427,3.2826584518,3.8981701653,11.814463228,1.7316714512,9.1886117521,1.4407665871,7.5555782118,1.8219836607,2.074831427,1.1519440567,2.7398464459,0.5033924408
1081,Troy,AL,32899,171.38182944,74.547575505,94.302540744,25.558228565,18.336661544,39.377843678,12.308965755,0.4486253635,6.9776941682,5.4717881145,0.4791771829,0.7340397216,1.1649783324,6.4032195444,0.5820102975,31.21518931,0.2839005107,15.604932709,1.2404605311,0.9750274305,0.6341010288,22.143908612,0.3671765139,0.877324423,1.0393691682,1.5625206902,38.035420459,3.7407038867,5.5362444202,2.1950572448,1.7552922974,21.592851522,1.1779895766,2.9450181326,0.8936323809,4.8217021088,0.3453335883,0.8729221076,0.3652699062,1.9135426717,0.5431230672
1082,Tuscaloosa,AL,218391,176.85556457,66.783938124,107.80042448,36.813801196,19.970204298,33.013320825,24.922962318,1.6391403224,7.4007677483,4.2375664023,1.0237600457,1.0009761805,2.6741594459,5.688280981,0.5512755243,33.518246651,0.8864965407,7.2083495126,3.8378344968,2.1082749067,0.5809561056,24.237768121,1.22036079,1.5340943223,0.9825661686,3.6377972046,40.678034347,3.0472162522,5.01564495,3.4329852172,2.7716970586,8.7464934762,1.620587372,15.317234286,1.4154200963,7.2242208881,1.0028032732,2.5942652954,0.9779283332,2.5381775903,0.1045368689
1083,Union Springs,AL,12664,103.2672803,36.532904089,65.097390713,15.498474497,14.0341413,32.389300676,6.7666840053,0.4332021294,4.3311269153,2.1365221984,1.2661427126,0.5493029923,0.9932935055,2.5254768323,0.4492030262,11.645193504,0.2046315889,4.6948647924,1.1378015344,0.8167071277,0.628701745,17.070378024,0.388683848,0.8612281032,0.6738343115,1.0377312972,84.373647807,2.2452780431,3.9545264418,1.7337723959,1.1215291551,7.7530070314,0.6989904084,2.4737263515,0.5751549913,4.2032714055,0.2074607393,0.8508772509,0.2343003369,0.9971413167,0.3895499429
1084,Valley,AL,23727,260.52198653,101.60662512,155.8327043,48.294022848,21.325645816,74.487228561,12.020262046,0.5602427178,8.7554416463,10.541376276,1.9860287902,1.2995735596,2.0305369287,13.664271757,0.631371971,37.847862395,0.2222984043,13.651279959,5.2083176672,1.643326831,1.54944695,44.140852839,0.2493673193,2.2674287519,1.1279241637,1.7730396088,112.39359062,7.5868799674,12.318343571,9.9747033236,3.1973249451,19.355234254,1.5500530438,7.0465223582,0.8502841388,6.4755279935,0.7989046597,2.3943277348,1.0494382661,2.3931531192,0.8368513898
1085,Vernon,AL,10402,176.37551496,69.189521534,104.54017404,24.956537729,22.426216477,48.14896579,18.625727932,0.4358878001,9.5141206726,2.6614078314,0.8939260373,0.8796329585,1.2861154588,6.3481926846,0.3760047231,43.162478529,0.2689468657,11.405444024,2.4853316612,1.8001442,0.3423248774,18.556427224,0.7558618791,1.0836911855,1.3959604949,1.6477084189,93.129173955,3.0493544039,5.8896437589,4.2576968378,2.668252799,7.707618392,1.34613059,6.9153121566,0.9249220083,9.0740610713,0.3540840156,1.1827560277,0.6216506764,2.4290837263,0.1268853752
1086,Wedowee,AL,7517,182.18345609,68.517120156,111.3266627,32.226360787,23.43119151,49.22577446,14.913975085,0.926780007,10.602609022,3.4043542382,2.7834754624,1.4545598492,1.4461932519,7.0085900011,0.5331876868,37.860387006,4.6370793605,7.0852036772,2.0293876592,0.9720397776,1.0065759475,19.29726851,0.1818910554,1.9859473997,1.1840596291,2.0645938026,92.273230727,3.713276302,7.767753185,3.8476493987,2.999849651,11.861216735,1.6660698358,4.3251547234,0.7328864165,6.2617077465,0.6608595484,1.4548276572,0.8457694535,2.3265722229,1.0679793674
1088,Winfield,AL,14756,188.42854491,71.460860583,113.93869437,30.575141819,22.682065509,49.836576005,26.873983448,0.3847636965,10.138401854,3.098606416,0.6323875878,1.0670632053,1.300954449,7.6257698306,0.4806523404,34.619390097,0.3447097217,15.118118711,1.7320469445,3.6955258066,0.4871732107,24.703485287,0.5290471757,1.1366842516,1.2975298861,1.9364151782,102.3003264,2.9407583116,4.7054300862,2.9556213534,2.5845924356,12.116769486,1.2770335036,8.4402074503,0.7264769357,5.2410716855,0.4446400524,1.2231649432,0.6610313128,1.6215791555,0.2419941135
2001,Anchorage,AK,308989,226.15730695,84.562665998,138.9189134,52.453617084,25.556028192,41.53226464,12.734093023,1.588328211,12.318857929,8.4827086732,1.0086963249,2.3644161251,2.2859704993,13.321982798,1.1215429031,48.846793705,0.6628470408,8.4772790055,3.776722482,3.8245852204,0.6396784589,22.820701854,1.3987031879,1.1290793394,1.9203685016,3.2807112593,47.375990087,4.161518505,8.2551441322,3.2455457103,2.6269766904,12.322479027,1.0078986238,13.15496359,1.4574401913,6.2855451943,1.857137189,3.2473977336,0.5821941548,3.634218797,0.089734861
2002,Cordova,AK,2264,310.23511939,102.89260422,204.74946212,75.43776113,28.000065338,50.22541437,15.365232315,1.2256529715,14.538510711,5.8937545231,0.8682751374,2.3237776666,1.9635803906,12.349130662,0.8906977482,70.973655657,0.5525265785,8.6434784153,3.2526564572,2.8960314499,0.6384805571,17.80354074,1.217327412,0.9586217966,2.0974293233,2.7195794105,81.5470201,4.9705359304,8.4969512616,3.6847390042,3.1381247936,12.717276196,1.4429287476,40.582762288,1.089653318,6.9710677025,1.3701633324,3.0560260236,0.5181597887,2.9416740527,0.2679714013
2003,Fairbanks,AK,110966,254.96515912,94.618609133,157.38621033,48.538116605,31.089884966,61.408147161,11.400477658,0.2539684091,18.664437959,7.6311918054,0.9896140388,0.7306075068,3.5381010433,18.80337181,0.2585204999,57.403611185,0.1902908329,11.541160729,0.7451357251,2.0080302245,0.2585584721,21.720823116,0.2289942586,0.3081090029,0.9780647441,3.687916426,68.590328297,5.8956537113,15.020401817,6.3722560162,3.6569848641,14.362304394,0.5684727172,13.027726547,0.28386742,10.717688086,1.5125936728,1.0880881465,1.174622992,4.9784110986,0.1057742198
2004,Homer,AK,13938,240.47818698,94.56242281,143.67161311,38.357943636,28.619388035,61.817360301,12.116475097,0.5676199561,16.163363646,2.955615146,0.3976107141,1.6415072367,1.0776562111,20.61786515,0.585655435,66.264849073,0.3264322406,13.355388649,1.7752631914,1.5146464047,0.421173054,20.652579585,0.6259438829,0.5979621995,1.4784439989,1.7140413085,78.420324695,8.6051309427,13.089632903,4.2343014591,8.5343684511,6.8406267934,0.8438550887,11.637591593,0.5792817818,11.151149984,0.6457458403,1.7936210966,0.3233033898,2.752309678,0.1427192172
2005,Juneau,AK,37563,325.87991339,149.95530312,173.18698374,46.728348922,31.751970082,62.594871795,18.495094383,0.4772961383,19.630468281,2.4013730515,0.6146225656,1.2612374046,1.0227846252,22.524114209,0.432129414,100.47775362,0.3171832751,15.014162013,1.3578163379,1.442193422,0.4829272087,29.131727622,0.4332923355,0.5241019076,1.3216115933,1.3305852193,55.010471884,7.7305902202,13.330263533,4.6406125791,6.694242746,18.196908146,3.1510598425,27.326269951,0.4797444201,9.930270244,0.5927855759,6.3279764081,0.3440384423,4.1962867493,0.3741733213
2006,Ketchikan,AK,19036,319.77378244,158.28581791,160.43366715,51.068516921,31.487054603,59.164727773,41.394382936,0.5877945844,20.627911965,3.0311167408,0.9450519767,1.8476384305,2.0745158475,23.689414211,0.8073169935,95.456539761,0.6591136325,16.74020167,2.1601633438,2.6865867636,1.3995639712,39.580992028,0.5112749889,1.0476718917,2.2168322546,2.5314624173,61.392244492,5.0176361368,11.455474789,3.6378922901,4.4969593459,22.626423969,1.5631880916,14.361324168,0.6787437394,17.28175188,0.90988314,3.0819034508,0.7850052965,2.6861141334,0.8052156625
2007,Kodiak,AK,13592,304.05957088,178.92008475,119.74891355,24.706250522,24.241229605,58.91740171,12.944769802,0.3062221689,10.688130638,1.7704935061,1.9035426257,1.0042833668,0.5545954523,12.913829153,0.2541250598,158.16855248,0.1528650699,22.801715172,0.8074904753,0.8435569478,0.1808438555,21.685451088,0.2509612087,0.2473761833,1.6399924258,0.7296497225,41.805932016,3.3340842502,6.9607383898,2.6410030138,1.2070748847,2.1675266774,0.952592187,9.1547840926,0.2948647203,15.863959181,0.3933256645,1.4917088994,0.1585336284,2.9399835529,0.0736757449
2008,Nome,AK,9492,169.63264627,92.796764223,68.027957332,27.297526518,18.642965843,18.281957719,4.6765241354,0.4732120605,5.4522417844,2.599592168,0,0.762169825,0.6393931691,12.862099806,0.3359469793,88.741437373,0.1951070849,4.0365377249,1.1031735202,1.1595454163,0.2168472281,7.1308825905,0.3827329897,0.3514395096,0.8730933475,0.9841552487,21.031431366,1.8874216245,3.7236494199,1.3265781752,0.8407927402,2.3270073083,0.4182863762,3.6822241972,0.43462514,9.4491127735,0.5636815361,1.1902926375,0.1771030165,1.6150971747,0.0265071364
