HSA #,HSA City,State,Resident Population (2010),"Acute Care Hospital Beds per 1,000 Residents (2012)","Hospital-based Registered Nurses per 1,000 Residents (2012)","FTE Hospital Employees per 1,000 Residents (2012)"
5215,San Pedro,CA,87460,2.16183627108694,3.50606694383896,11.2408465727931
5218,Santa Ana,CA,345134,1.48816951374465,3.15646716300398,10.8304883056553
5219,Santa Barbara,CA,202167,1.49871075754345,3.2083627396496,9.92907925369218
5221,Santa Cruz,CA,181809,1.42492022813531,2.51348099127063,10.1092699534493
5222,Santa Maria,CA,157034,1.598435148524,3.65524147264659,9.15650373697281
5223,Santa Monica,CA,303676,1.54302929462574,3.71208699172712,11.8617491646437
5224,Santa Paula,CA,54021,2.01378423740971,3.58935086982092,24.0823986688629
5225,Santa Rosa,CA,305110,1.30314074174385,2.68375498405658,10.0998897983227
5226,Sebastopol,CA,31059,1.53242558133206,2.86871368589345,11.3572805919684
5227,Selma,CA,43337,2.07616637047613,3.61798561410978,12.8666236280696
5229,Simi Valley,CA,126759,1.46338128476054,2.40725497616222,9.29086468927562
5230,Solvang,CA,22670,1.62176626776636,3.54253946218523,11.2610360251274
5231,Sonoma,CA,40608,1.556379848902,2.92605496017495,11.3545965265948
5232,Sonora,CA,61373,1.97656776438816,5.57040499697905,18.9042932516895
5233,South El Monte,CA,40321,1.72802257309377,3.46765184903052,12.6668303792831
5234,South Laguna,CA,91848,1.4781079156237,3.8730578852701,12.5460436999565
5235,South Lake Tahoe,CA,36072,1.55141564033693,3.918193385005,16.9594880179502
5236,South San Francisco,CA,68085,1.50373918782861,2.94522063864861,11.4262480805628
5237,Stanford,CA,161594,1.47319322483963,4.44281624950236,14.1989733792143
5239,Stockton,CA,346809,1.92067652837432,3.52223289944232,14.4538949789712
5241,Susanville,CA,29292,1.60772324640129,4.16530058317585,11.3746166169876
5244,Tarzana,CA,54814,1.95695659857302,4.16306857409654,14.6113848111127
5246,Templeton,CA,87093,1.68167548911879,3.45595837378642,10.1327560484642
5247,Thousand Oaks,CA,221559,1.42005578572571,2.43525938276434,8.99686292826664
5248,Torrance,CA,422622,1.49694546859246,3.57434278007713,11.016263039317
5249,Tracy,CA,106253,1.36809451975569,2.89969475366524,9.22360418189783
5250,Truckee,CA,33496,0.841085011779796,2.75799515648396,9.35361325042322
5251,Tulare,CA,81322,2.00539149317774,3.51432299023145,11.8179854447953
5252,Turlock,CA,111865,1.98920978278329,4.27943227539072,11.6694417081308
5253,Ukiah,CA,44570,1.38356848218245,4.00751536124153,14.3782295801211
5254,Upland,CA,437427,1.27519683164428,2.98479901926476,9.82263032812625
5255,Vacaville,CA,100015,1.17427646378928,2.80157222377602,9.91053606232163
5256,Valencia,CA,282018,1.23857818890247,3.15509235355421,9.7873352561146
5257,Vallejo,CA,165098,1.44482693998725,3.02640199678717,10.6385258325608
5258,Van Nuys,CA,247834,1.67790217952279,3.48570324428147,12.0029393116711
5259,Ventura,CA,119934,1.77419221967284,3.68313591586775,15.0579795470694
5260,Victorville,CA,291002,1.43859724189679,3.44125692223315,11.8092238124227
5261,Visalia,CA,202920,1.85529324439995,4.20302828779677,14.4197193948785
5262,Walnut Creek,CA,294166,1.34980385492963,3.56957590626553,12.3644985952415
5263,Watsonville,CA,94565,1.76209027205186,3.90287202160107,12.6236101144459
5264,Weaverville,CA,4558,2.59920068935025,4.16927911445964,17.0258640844841
5265,West Covina,CA,311296,1.62887439432961,2.89501757654944,9.59906856925227
5270,Whittier,CA,351561,1.78897683034302,3.57048192064394,11.8440830738982
5271,Wildomar/Murrieta,CA,307239,1.20019922152278,2.40790132866823,7.23934336419916
5272,Willits,CA,19862,1.69433232603478,4.18344479624648,15.0169542984804
5274,Woodland,CA,73396,1.5188707139605,3.07587673841044,10.2416773895966
5277,Yreka,CA,23681,1.65962051965471,4.3101369215874,16.6925769024529
5278,Yuba City,CA,90625,1.8567010138795,2.38997994046076,10.4376877413597
5282,Irvine,CA,138019,0.888778941822238,2.43246038837242,8.37954947631806
5285,Morgan Hill,CA,44915,1.3478481376369,2.7949253784609,9.58605352847371
5287,Pleasanton,CA,118993,1.33705704516615,2.72343206065125,10.1668387012323
5288,San Ramon,CA,50061,1.45000461100426,2.82560825103428,9.48202323890291
5289,Sun City,CA,105366,1.73636602463375,3.32383116110577,10.2076235833811
6002,Alamosa,CO,37771,2.31041459456901,3.90038165560691,18.7595620730426
6003,Aspen,CO,17148,1.64271221481613,4.47784651227994,17.9817310592625
6004,Aurora,CO,430099,2.09322936661192,5.21606949262787,15.1960775426123
6005,Boulder,CO,180981,1.10102087036648,3.03963671461679,11.3488966714358
6006,Brighton,CO,98852,1.84204557734483,4.32814785657683,13.6314541597385
6007,Brush,CO,7788,2.86866518011084,5.693339966645,20.2060212832876
6008,Burlington,CO,7082,3.73564691460342,6.23560981289484,25.7823214295786
6009,Canon City,CO,43362,2.06092249459471,3.8241100749874,13.3803913701558
6010,Cheyenne Wells,CO,1836,6.97541085112607,9.16194053122308,34.6952499672771
6011,Colorado Springs,CO,649802,1.50679149037751,2.82899163317052,9.51713283651043
6012,Cortez,CO,31481,2.12005044412217,4.9201040948974,19.5805474801455
6013,Craig,CO,13795,3.21040180764976,6.02584514173213,24.5286824060604
6015,Delta,CO,31857,1.88744389395288,4.04786834563129,19.5186541974545
6016,Denver,CO,1736660,1.72952594659,3.8061566351389,11.1458909611683
6017,Durango,CO,64117,1.48988017653755,3.75443067381275,13.6213357306551
6018,Eads,CO,1398,4.67486364237266,8.99948215216864,35.7581851496361
6020,Estes Park,CO,12907,2.35459313346655,4.24200480151922,21.5393773200922
6022,Fort Collins,CO,184466,1.34553966009116,3.43212817260064,9.62538752402179
6023,Fort Morgan,CO,20371,2.24235960256192,4.46896827744786,15.9135388883296
6025,Glenwood Springs,CO,79383,1.51860907960508,4.38265475258231,17.8384954847861
6026,Grand Junction,CO,155513,1.47287476080237,2.96233506198041,11.0127991661429
6027,Greeley,CO,187688,1.76004868929158,3.84161392287933,12.3934596611653
6028,Gunnison,CO,15262,2.1656020306109,3.41684687806992,15.3703433430055
6029,Haxtun,CO,1431,7.04188691359013,4.43499773635995,27.1777380893473
6030,Holyoke,CO,3011,4.84820289892377,6.47558565140935,28.6914339992218
6031,Hugo,CO,6655,4.25593749503605,5.44306137022795,26.3542006376665
6032,Julesburg,CO,2379,3.73008391723852,4.61576591979247,32.5245923940092
6033,Kremmling,CO,2911,3.89915420446778,4.31359952437924,28.6636531110853
6034,La Jara,CO,8256,3.33774706590339,4.84050362219568,21.507090152707
6035,La Junta,CO,29536,3.12743884228985,4.66071559779812,19.8029517515097
6036,Lamar,CO,12551,4.06150901020737,6.53360303048976,30.428746678168
6037,Leadville,CO,7310,4.49603503436083,5.32333968329476,22.2843810988124
6038,Longmont,CO,127420,1.46158605819801,3.40583055571187,12.0430149405729
6039,Loveland,CO,102257,1.51063668851566,3.40072636143304,10.421940336586
6040,Meeker,CO,3858,4.52239431825001,7.89044219529023,32.0505082081072
6041,Montrose,CO,50322,1.18127047094458,3.43902167954366,12.1863110683626
6042,Pueblo,CO,167701,2.75974024261814,5.22138797258958,18.0210826252587
6043,Rangely,CO,2808,7.15741019602865,11.2492379022297,57.3046909533441
6045,Salida,CO,21271,2.26434286695439,5.28634295694064,17.5356279674452
6046,Springfield,CO,3788,7.69333797256695,7.71022005594568,41.121199354995
6047,Steamboat Springs,CO,23509,1.67212381411809,3.96593898354331,15.8896335989702
6048,Sterling,CO,27523,2.34319923527073,4.97609823202947,17.4318668358028
6049,Thornton,CO,129138,1.42232922463154,2.96082065577502,8.13147655222565
6050,Trinidad,CO,12741,3.59112313875812,5.75627861375688,26.0451952172443
6051,Vail,CO,23162,1.30838728380331,2.27494872367242,10.9404538896633
6052,Walsenburg,CO,6711,3.5257297725766,4.82396910345415,23.820690050954
6053,Wheat Ridge,CO,235773,1.68000175038469,3.04302136329352,8.1719454661943
6054,Wray,CO,4602,4.74264588329243,8.17639980034437,29.4894602179993
6055,Yuma,CO,5441,2.94654903482297,6.22839802730596,25.4449524811935
7001,Bridgeport,CT,318004,1.74363621893281,3.15383690572344,12.0257717473432
7002,Bristol,CT,77203,0.923462188227859,3.93967016722308,14.8067750366172
7003,Danbury,CT,191166,1.1814512439887,2.77288767907885,11.0103745603701
7004,Derby,CT,100933,1.97599019073823,3.5191664226586,15.4556551047135
7006,Greenwich,CT,61171,1.5541919771058,3.69488115957938,13.3971015888965
7007,Hartford,CT,535371,1.89197476893605,4.27491071703844,16.8172011766583
7008,Manchester,CT,97289,1.89545719150919,3.49649100849638,15.2293671595398
7009,Meriden,CT,106003,1.92340279566997,3.85141586698592,15.3186166649684
7010,Middletown,CT,193426,1.6293382121803,3.25329715939006,13.1697143291822
7011,Milford,CT,52759,2.22235620213905,3.92151514213765,14.9548210401554
7012,New Britain,CT,110788,1.57926507739467,3.25611917034257,13.9321665975731
7013,New Haven,CT,405961,2.70155575449462,5.30893631343497,19.3007413218729
7014,New London,CT,158733,1.67283547850093,4.07564903754974,14.5307642625412
7015,New Milford,CT,47553,1.72366596460051,3.2337938468263,12.5400757255265
7017,Norwalk,CT,159973,1.51280706352554,2.96979673675378,12.6446961013135
7018,Norwich,CT,76776,2.02319332156912,3.55757055344293,15.9972903931048
7019,Putnam,CT,77817,1.71760195255047,3.85975511098513,16.935005400097
7020,Rockville,CT,59833,1.52180153448717,2.73746585627669,11.7787922795396
7021,Sharon,CT,43554,1.96383174702351,3.37244956439827,12.0272951656953
7022,Southington,CT,43069,1.63980489510868,3.27055412268965,13.8354564595502
7023,Stafford Springs,CT,75080,1.95015279097424,3.84055214733235,15.7853324678726
7024,Stamford,CT,143375,1.6495355888037,3.7590060516668,14.1960019086255
7025,Torrington,CT,62825,1.2864135269192,2.72724899364403,11.2090858782176
7026,Waterbury,CT,279903,1.78297492282582,3.15169423335465,12.0062199778622
7027,Willimantic,CT,91880,1.39248548199248,2.54840132556274,12.1992191277677
7028,Winsted,CT,16526,1.26533128185838,2.62131540404516,10.8295465968549
8001,Dover,DE,144615,1.57572589695337,5.79538986331318,21.8787833387032
8002,Lewes,DE,83616,1.54495279818366,4.59676504769595,16.2685031541623
8003,Milford,DE,73537,2.22891387942946,5.55066987633472,20.2314115073532
8004,Seaford,DE,50702,2.2768714663689,5.35228188044857,18.0851895213127
8005,Wilmington,DE,532133,2.39143434670405,5.7660034574219,20.3840887851547
9001,Washington,DC,880352,2.78789546492044,5.85241989063798,20.3235442438163
10001,Apalachicola,FL,7583,3.60328035434941,6.73683720227564,20.759608232649
10002,Arcadia,FL,34862,2.23792864315328,3.52470678949612,12.6224334902363
10003,Atlantis,FL,219710,1.33875682685175,2.06063416870893,6.58164717099862
10005,Avon Park,FL,81370,1.86071150387579,3.57598854304524,12.9531373615609
10006,Bartow,FL,33824,2.54748108593049,4.40933496190701,14.2486435221508
10007,Belle Glade,FL,26269,3.11153745805495,4.29750759096351,13.2437844257802
10008,Blountstown,FL,14625,2.2692618444562,3.00336255671573,13.0464418217307
10009,Boca Raton,FL,206738,1.75132772853249,2.84492438606685,9.70876996265724
10011,Boynton Beach,FL,189862,1.55571549388696,2.80711022639298,8.97131214337423
10012,Bradenton,FL,294147,1.95242704049451,3.03872390225297,9.40042121207807
10013,Brandon,FL,296881,1.49839970668836,3.31152236805065,8.89008269167971
10014,Brooksville,FL,25805,2.59659296477912,3.62396485044155,12.357054586173
10015,Bunnell,FL,90359,1.15782299515558,2.56505027849926,10.8396754307905
10016,Cape Coral,FL,172957,1.64946713618701,2.82266681772307,10.0207478646189
10017,Chipley,FL,21272,2.23804770718561,3.5937328087748,13.6156270189676
10018,Clearwater,FL,176356,1.82963851183013,2.47190846694866,8.59508636314422
10019,Clermont,FL,100366,1.81026109145023,4.5272584502236,14.737801457406
10020,Clewiston,FL,19894,2.55381138945813,3.97884935609181,15.4706405466422
10021,Cocoa Beach,FL,43876,2.09151926127379,2.59229538703221,10.9674740551272
10022,Coral Gables,FL,18430,1.32391665175965,2.84454747004202,9.24915457877796
10023,Coral Springs,FL,144189,1.56942429147603,2.82352992653614,7.86769324564375
10024,Crestview,FL,53967,2.43429466380621,4.57940144126769,13.3631112547591
10025,Crystal River,FL,77305,1.78090006312414,3.57804194031633,11.7998796121683
10026,Dade City,FL,37864,2.19192890517297,3.2622803854465,10.7683195723221
10027,Daytona Beach,FL,151314,2.55427005866659,4.18668923631776,16.0252254062798
10028,DeFuniak Springs,FL,29148,2.99469125655014,3.93710468104109,12.3444109983975
10029,DeLand,FL,97485,1.85999891380197,3.3121351369773,11.4163730876753
10030,Delray Beach,FL,74211,1.68556050358166,3.00548099091975,10.1149353797082
10031,Destin,FL,34017,1.50681504202657,4.0837885789806,10.8326242102776
10032,Dunedin,FL,32567,2.27263043640414,2.8729576158803,10.0168315657647
10033,Englewood,FL,47340,1.81073845872015,2.75447712669848,8.39162889472209
10034,Eustis,FL,113191,1.72315373040328,3.67651806736831,12.4731003794586
10035,Fernandina Beach,FL,32763,1.9363056600705,4.96054696774809,13.3469462803332
10036,Fort Lauderdale,FL,552289,2.1335464794538,3.87830499905976,12.2013727718731
10037,Fort Myers,FL,334013,2.03826587603544,4.42006532649975,15.1681781641673
10038,Fort Pierce,FL,96325,1.36231657762255,2.21768991785939,6.62176889221882
10039,Fort Walton Beach,FL,78665,1.61518539092503,3.49833095885697,8.67437064344995
10040,Gainesville,FL,414768,1.62172153919528,3.81236395877204,12.3023829254089
10041,Graceville,FL,6296,4.10872044641292,4.27180597058032,18.9991830813233
10043,Gulf Breeze,FL,76568,1.28583452377643,2.57380168870441,8.30429277638905
10045,Hialeah,FL,342086,2.38754400057951,3.19247931346763,12.6376015779097
10046,Hollywood,FL,370884,2.23036071527167,4.07190236099996,12.141313956934
10047,Homestead,FL,59770,2.06039540350321,4.93101923476206,14.2338698070962
10048,Hudson,FL,42561,1.83149625842634,2.70755364914658,9.29197776352521
10049,Inverness,FL,73617,1.42128769523697,2.97547194850631,10.5356094992021
10050,Jacksonville,FL,960746,2.43726405192865,5.13461909437319,14.5031540011987
10051,Jacksonville Beach,FL,37687,1.84225684500416,3.93825858942,10.2070151603548
10052,Jasper,FL,14799,2.46026192375575,4.8334498135373,17.3498684209771
10053,Jay,FL,8185,3.35837391045061,3.66593662099331,10.8218066564295
10054,Jupiter,FL,82121,1.62786044146924,3.27831819173298,11.0591409273911
10055,Key West,FL,38720,3.28657874284545,4.5593360363273,15.0753733335296
10056,Kissimmee,FL,226490,1.57265251656645,3.85675384959904,11.1191112792585
10058,Lake City,FL,73613,2.32705788279418,3.29724877639092,13.6068023650441
10059,Lake Wales,FL,47087,2.55986999731977,3.19867057059309,12.2988091313746
10061,Lakeland,FL,273245,2.13036761726835,3.96477175378823,12.2215346972225
10062,Largo,FL,166732,1.69545804972586,2.33692460876773,8.79407897347119
10063,Leesburg,FL,116678,2.09718842609436,3.9199327788665,13.3569638569606
10064,Lehigh Acres,FL,85376,1.79040608473588,2.89088156603975,9.65225390624255
10069,Madison,FL,12390,2.65205661935033,4.39634300430771,16.6906333782244
10070,Marathon,FL,14370,2.87244185616146,5.58583128196187,20.5452844931278
10071,Margate,FL,51922,2.16834426138666,3.5807507771824,9.08780884975567
10072,Marianna,FL,39480,2.362672016141,3.86889090435579,14.8767360050697
10073,Melbourne,FL,284791,2.17608008367824,2.7943374842871,9.3859611627413
10074,Miami,FL,1928327,2.5537819689489,4.05064572900301,13.8609773776261
10075,Miami Beach,FL,125898,1.99231165947276,3.64752535553998,14.030796935549
10076,Milton,FL,41052,4.18536526622484,6.01606085815001,15.7198739862069
10077,Naples,FL,376468,1.47617915278533,3.09890374238603,9.22844317380805
10078,New Port Richey,FL,183645,2.24314037515433,3.34672114322893,10.0187950511463
10079,New Smyrna Beach,FL,73835,1.62214492044586,2.27082700352184,10.2760080030421
10080,Niceville,FL,40068,1.99564643920166,3.86294573146733,9.97009304189123
10083,Ocala,FL,378619,1.59482476199628,3.26288865177776,10.037036060472
10084,Okeechobee,FL,42262,2.66591257925029,2.8835591893876,12.2831043034093
10085,Orange Park,FL,176282,1.648353724755,2.84152513247682,7.99369392148219
10086,Orlando,FL,1269607,2.11339912729454,6.19696185004432,18.8282945321407
10087,Ormond Beach,FL,68639,1.69425326841883,3.54509999114089,13.9732274838025
10088,Pahokee,FL,7940,5.29548702534521,7.01050810224842,21.6621555259917
10089,Palatka,FL,74364,2.1203690857219,3.19584695616504,13.3072814323241
10090,Palm Beach Gardens,FL,110874,1.65034824817849,2.95840928773396,11.1426535133505
10091,Panama City,FL,180813,2.1677936546912,3.57823273868416,10.4585333104478
10092,Pembroke Pines,FL,266514,1.69902596807515,3.09346609658678,8.87034618423786
10093,Pensacola,FL,328081,2.59613248336245,4.54483036522288,12.7067362540402
10096,Plant City,FL,72802,2.41180229524616,3.9605455622368,11.7724666451104
10097,Plantation,FL,181364,1.76345191363362,2.9332745243737,8.41823909245431
10098,Pompano Beach,FL,140275,2.02050423284527,2.99149279031553,9.32326233957428
10099,Port Charlotte,FL,154842,1.88660316703317,2.7579254656448,8.67748876148835
10100,Port St Joe,FL,7526,2.98835519395652,4.68544137559365,14.1091633968754
10101,Port St Lucie,FL,174483,1.59736382288975,2.00293842155952,8.41454779403284
10102,Punta Gorda,FL,38241,2.10381261463044,3.14175930715282,10.2329198744847
10104,Rockledge,FL,139427,1.89446124980168,2.51703271438601,13.4358642924344
10105,Safety Harbor,FL,86376,1.91929566672479,3.00611542008119,9.42650378739927
10106,Sanford,FL,198264,1.97745430872601,3.69061906696879,11.1459124415414
10107,Sarasota,FL,252578,1.52588041969284,3.01679303974379,8.8796780166449
10108,Sebastian,FL,41829,2.12754652832518,3.66626706020907,10.9706482415786
10109,Sebring,FL,52611,2.10928945612977,3.98167221527547,13.699838237837
10111,South Miami,FL,21948,3.03126896882895,6.3288436945295,19.2775680497289
10112,Spring Hill,FL,154194,1.91730955400271,2.99775424067047,9.34961792058311
10113,St. Augustine,FL,126376,2.01081484777387,1.39073597358947,11.9716756731505
10114,St. Cloud,FL,62248,1.95210208256321,3.73339586681686,11.836414329242
10115,St. Petersburg,FL,409711,3.08753008046187,4.67248328967253,15.4769957019016
10117,Stuart,FL,141056,1.69679133308819,2.82448988518445,12.1422220467357
10118,Sun City Center,FL,66190,1.90478690859163,3.72246140034986,10.8629688965157
10119,Tallahassee,FL,409077,1.87816471065162,3.46965995544451,11.7234854432754
10120,Tamarac,FL,40629,3.07389701306238,4.27754120057216,12.1930689923465
10121,Tampa,FL,933632,2.0976753331779,4.3564556753845,12.4274691117462
10122,Tarpon Springs,FL,44800,1.9554769485112,2.42390238353983,7.7425737780286
10123,Tavernier,FL,19976,2.45953181534423,5.88590139360167,18.7844670815393
10124,Titusville,FL,66206,2.47295383943128,2.91312694866792,14.24065621919
